user_id,session_id,timestamp_start,duration,num_actions,uniq_resources,num_file_open,num_file_delete,external_drive_use,night_activity,weekend_activity,web_connections_count,sensitive_keywords_detected,email_external_count,auth_failed_count,new_ip_login,actions_seq,entropy_of_activity_timeline,is_anomaly
user_96,d2710464-8435-4d10-bd46-3899467d1617,2025-01-01 03:49:00,7.18,54,8,13,24,0,1,0,7,0,8,6,1,rename read delete encrypt delete read write mass_download read email close encrypt read email write mass_download write close rename rename mass_download delete read encrypt delete write close delete write encrypt upload email external_email rename write mass_download mass_download external_email encrypt download close open download mass_download delete write write write rename read mass_download encrypt upload delete,3.362,1
user_27,84666692-d3a8-461c-b78e-c5039aa91f2e,2025-01-01 12:33:00,17.95,15,10,6,6,0,0,0,9,0,8,10,0,upload open delete external_email read delete upload download rename external_email download delete mass_download close rename,3.0566,1
user_5,f5bcceb5-85fd-4a08-aeeb-58e90c022ba1,2025-01-01 05:42:00,5.33,20,2,7,6,0,1,0,16,3,8,3,1,delete write download rename delete open email email external_email external_email upload close external_email delete close delete delete open email read,3.066,1
user_150,7b61d2a2-c4fe-4dc4-9f14-2c46bdddc607,2025-01-01 12:49:00,17.12,104,4,23,18,1,0,0,0,3,0,0,1,rename read mass_download rename rename email external_email read mass_download open encrypt write encrypt upload close read external_email write mass_download encrypt upload download upload mass_download read email close open external_email open open upload read external_email external_email open download open rename delete email external_email download open read email close read open external_email email delete external_email close close read email upload rename external_email encrypt email upload write email rename upload download write encrypt read email delete upload email write encrypt email write external_email close rename open read email email delete upload read delete email open mass_download upload write write external_email upload rename download encrypt delete download external_email,3.5135,1
user_78,7fb80c33-9d03-4cab-847c-da47a7ad9aa2,2025-01-01 09:11:00,18.89,13,7,4,4,0,0,0,7,0,0,0,1,read delete close read delete mass_download read close delete external_email open delete delete,2.2878,1
user_73,7de4f654-42b8-4a22-83a8-6d8e1a8dc95e,2025-01-01 11:39:00,17.77,8,8,2,2,0,0,0,150,0,0,5,0,external_email close read delete open write read external_email,2.5,1
user_89,2b5c59b4-a371-4495-a8af-5fe7fb94bc1a,2025-01-01 04:09:00,10.95,26,1,4,5,1,1,0,14,1,7,0,0,write open upload open delete delete mass_download write mass_download mass_download open download write close open email rename rename download download open encrypt read close write download,3.2249,1
user_120,3b7965ec-3705-4d6b-88e7-24c87d685577,2025-01-01 15:04:00,20.94,32,7,7,3,0,0,0,150,3,0,4,0,upload email external_email download rename close encrypt mass_download upload mass_download encrypt open read rename open email external_email write external_email download external_email encrypt rename open rename open write delete delete mass_download upload external_email,3.4414,1
user_142,6b7fa044-7f58-4899-b09f-3d244514c017,2025-01-01 01:37:00,27.71,39,8,7,9,1,1,0,9,5,7,5,0,external_email download encrypt external_email write read write external_email write email close read delete rename upload read write upload close external_email close write open mass_download download close encrypt upload write download rename close external_email upload external_email download encrypt rename write,3.3101,1
user_91,602a1005-b9fd-4b79-b5e2-c88c116bd204,2025-01-01 13:02:00,13.28,118,3,18,36,1,0,0,10,0,10,7,1,download open rename email external_email delete email delete rename rename email mass_download external_email write write email download upload write mass_download upload rename write mass_download encrypt rename rename open write rename write email delete write email write close email mass_download external_email write download upload close read email email upload mass_download external_email download rename encrypt close read open email close write external_email email encrypt write delete read delete download download rename open close download upload encrypt email mass_download rename delete write download delete external_email open download upload write mass_download open encrypt write delete mass_download close encrypt upload close open download mass_download delete close external_email upload rename rename read upload delete external_email open read write email mass_download encrypt rename external_email mass_download,3.5299,1
user_113,ef37225a-bf96-4eb6-a79c-7fe32d248df0,2025-01-01 14:25:00,1.3,31,5,5,12,0,0,0,150,0,4,4,1,download external_email write email download rename email delete rename download write external_email email open external_email close read mass_download upload delete upload delete open encrypt external_email download mass_download upload delete external_email write,3.4099,1
user_46,545c9a7c-8eae-48dc-ab2c-ed93d6c24b68,2025-01-01 12:19:00,34.2,43,6,13,13,1,0,0,150,0,1,5,1,download external_email delete open upload read rename delete write email upload read open read download email close external_email write close close close encrypt download delete rename rename mass_download upload rename upload email read email write open delete upload write delete download open mass_download,3.4909,1
user_138,03c434db-f722-405f-8773-79664fc77910,2025-01-01 08:41:00,20.35,14,5,5,5,0,0,0,9,0,1,0,0,encrypt external_email mass_download rename open write open download read external_email external_email mass_download encrypt delete,3.0391,1
user_58,2208be16-916a-41f7-9576-79a5e1230f64,2025-01-01 00:46:00,32.13,44,7,26,6,0,1,0,150,0,6,5,1,encrypt open rename open open open rename open external_email download email download email download write close mass_download encrypt delete open download mass_download encrypt email encrypt rename delete read download open rename read upload mass_download open encrypt upload upload close encrypt delete download open write,3.3556,1
user_26,94da1a9f-f6fc-459d-ae67-36bad2989796,2025-01-01 04:01:00,24.58,25,1,9,3,1,1,0,2,5,8,0,1,delete mass_download email mass_download delete read write delete external_email email email close rename close download external_email download open delete close rename read write read rename,3.2431,1
user_61,1c180552-3541-47c2-9994-47dff05ff1e3,2025-01-01 06:23:00,14.59,32,6,3,7,0,0,0,17,0,0,0,1,mass_download write rename write mass_download mass_download external_email write email rename email rename upload encrypt read external_email upload close external_email mass_download open read external_email upload write mass_download write encrypt rename external_email download download,3.263,1
user_88,187c1a88-51d4-4676-81b1-22868d31fc52,2025-01-01 16:49:00,7.69,72,10,17,18,0,0,0,4,1,0,10,0,mass_download write external_email write email email write read mass_download external_email open upload delete external_email open mass_download external_email mass_download encrypt external_email external_email write rename open upload write encrypt upload read open rename delete mass_download download external_email delete delete rename read mass_download encrypt download email delete mass_download encrypt rename encrypt email close read mass_download external_email encrypt mass_download mass_download write encrypt mass_download rename close email external_email download encrypt close email write rename read mass_download external_email,3.4422,1
user_76,f4f867ad-8e6b-4267-9e9e-8c4d064bdd70,2025-01-01 20:36:00,11.56,67,6,23,16,0,0,0,0,0,0,7,1,mass_download encrypt rename external_email delete mass_download delete external_email encrypt external_email rename mass_download rename upload external_email upload close encrypt external_email write close read mass_download external_email write delete encrypt rename write close upload email open close delete delete mass_download encrypt upload delete email open download mass_download open external_email email write upload delete delete delete email write external_email external_email write read encrypt close mass_download rename rename mass_download close encrypt encrypt,3.4101,1
user_94,46001e64-d12b-4c19-ab5f-eeee151463af,2025-01-01 14:39:00,20.38,49,10,18,19,1,0,0,11,3,0,0,0,mass_download email open download rename rename rename delete close upload close upload open delete write mass_download open email open read close open encrypt mass_download email read external_email encrypt write read write rename delete delete write close external_email encrypt encrypt upload email read write email write rename upload mass_download upload,3.4933,1
user_95,e7ad316a-fb2b-4b64-bb64-04ab6d2f6427,2025-01-01 08:44:00,42.88,15,7,4,4,0,0,0,0,0,0,0,1,open close upload download download close delete write upload close upload download external_email delete download,2.6062,1
user_135,3b1ef100-8c6b-48ec-ad9a-01c153020675,2025-01-01 02:51:00,20.63,20,5,7,6,1,1,0,0,0,1,0,1,external_email email download download read email write delete encrypt rename upload read write external_email mass_download close rename write download delete,3.3464,1
user_144,c563d06d-fe0d-4a7e-ad78-078def17116e,2025-01-01 02:16:00,13.65,42,8,7,15,0,1,0,9,1,11,0,1,encrypt write close encrypt open download upload read delete read upload write rename delete download email mass_download download open rename read email read rename write delete encrypt external_email email download open delete delete delete write email close encrypt open external_email mass_download delete,3.4779,1
user_127,4405942b-9938-48cd-a2a8-3ed795b3aa8d,2025-01-01 19:32:00,16.82,11,8,1,2,0,0,0,11,0,0,4,1,email delete mass_download close rename delete close delete write upload upload,2.6635,1
user_64,5966c9c6-ddbe-424c-a17a-160d524c59f3,2025-01-01 03:06:00,46.54,31,6,9,14,1,1,0,0,0,8,9,1,write encrypt open mass_download external_email mass_download open download upload download upload close external_email external_email write upload open delete external_email external_email mass_download download open write external_email close rename download mass_download email open,3.192,1
user_110,0947a743-b031-4c03-b831-ceee6740680d,2025-01-01 02:32:00,6.39,21,8,7,2,1,1,0,0,0,0,11,1,read download upload external_email download upload open upload email close close download delete download open write delete rename rename download write,3.1369,1
user_65,05c78709-e76d-4359-bd62-c277df50a077,2025-01-01 17:24:00,13.78,41,6,12,6,0,0,0,18,5,9,10,1,download open external_email read mass_download rename open encrypt upload open mass_download rename mass_download close rename mass_download encrypt read encrypt upload encrypt mass_download close email delete close download write encrypt delete write download email external_email external_email rename encrypt read external_email mass_download read,3.4726,1
user_34,1d3025eb-0ee4-42f0-b3e9-691885aa61c6,2025-01-01 17:03:00,20.32,34,11,15,13,0,0,0,6,5,3,6,1,mass_download download download write download download rename download email download close encrypt mass_download email rename upload email email write delete mass_download mass_download external_email rename write open email rename delete external_email rename external_email rename download,3.138,1
user_97,09a5ff69-c92c-40ce-a1d9-8f5e013d974c,2025-01-01 16:08:00,10.08,118,4,23,31,1,0,0,150,1,12,0,1,email mass_download delete delete email upload encrypt email email rename upload external_email read delete write open open read close external_email write encrypt close email close delete close read read encrypt delete write download email read open email close upload close external_email rename close close download download read write delete delete write email email upload encrypt encrypt upload encrypt upload download write external_email external_email upload email encrypt mass_download mass_download write mass_download encrypt read download rename upload download open download download close delete encrypt external_email rename read rename rename close open write download encrypt close download email mass_download upload email encrypt mass_download close open delete write encrypt download rename rename encrypt encrypt encrypt read open upload delete upload close email,3.5278,1
user_110,d59435f9-656d-49a1-b4c8-e4ae04b44915,2025-01-01 04:45:00,23.61,28,5,9,12,0,1,0,0,5,6,0,1,read read delete download write encrypt write write external_email upload email open rename mass_download open mass_download upload email email download external_email read read mass_download open read mass_download external_email,3.2849,1
user_14,e12a1ae5-1747-40b3-bd72-cd58ff3bafa4,2025-01-01 17:26:00,10.32,84,10,15,37,0,0,0,0,0,0,6,1,read read external_email external_email close read close delete download encrypt rename open rename open mass_download delete write download encrypt delete close write delete encrypt encrypt download write write delete mass_download write external_email email mass_download email read delete external_email read external_email rename delete encrypt close rename write mass_download external_email rename external_email encrypt upload encrypt write upload email write upload external_email mass_download external_email close external_email rename write download delete read external_email external_email write open external_email encrypt email delete close write delete delete download upload mass_download email,3.461,1
user_146,19fc849e-4e0a-4485-8369-1663a2b15a89,2025-01-01 05:29:00,7.84,33,2,12,8,1,1,0,13,3,9,0,0,read close encrypt open rename external_email delete rename mass_download close write close read mass_download read read open delete email encrypt delete rename rename close open write encrypt delete encrypt mass_download open open download,3.2758,1
user_20,deafc289-6508-4a06-a582-a1f724eecbc8,2025-01-01 23:53:00,37.16,11,5,3,2,1,1,0,0,0,0,9,1,read encrypt close open delete delete encrypt open open write delete,2.4131,1
user_109,bb95fdc8-45b2-4cec-a06c-39b0aaa6a29b,2025-01-01 07:12:00,43.77,41,5,9,6,0,0,0,12,1,0,0,1,delete encrypt mass_download read close email delete email open download external_email open write email upload close mass_download email upload delete encrypt email write mass_download read upload upload delete download mass_download external_email open open external_email write read external_email close open mass_download mass_download,3.3821,1
user_8,ae724437-8a59-41e4-a2ae-c8bb976036c6,2025-01-01 01:43:00,7.05,39,4,11,4,0,1,0,20,3,10,4,1,encrypt close open read write upload open read upload email rename download delete encrypt encrypt upload open write rename upload read write open external_email delete external_email rename write delete close rename encrypt external_email mass_download read write upload rename download,3.4306,1
user_79,34b5b746-c17c-4940-a988-5be2da8468d8,2025-01-01 03:03:00,17.93,18,5,4,8,0,1,0,13,5,0,0,1,write external_email write write rename delete email mass_download encrypt external_email email rename mass_download upload close mass_download close external_email,3.0441,1
user_145,a2a9e72f-6f46-4d6d-b1e0-b1e37e8adf5e,2025-01-01 14:20:00,16.9,36,7,10,5,0,0,0,150,1,5,8,0,write rename download open read external_email open encrypt external_email rename upload close delete close email encrypt external_email rename download upload delete close rename mass_download email read close read close open delete delete rename external_email download read,3.4275,1
user_27,e0693db3-e0e7-4029-a471-891ab8858a6f,2025-01-01 17:37:00,51.25,28,5,5,7,0,0,0,7,1,12,8,0,download close external_email external_email upload read open upload encrypt external_email rename external_email write close close download mass_download encrypt upload mass_download delete encrypt delete delete rename close close email,3.3833,1
user_132,6ffdf601-6494-436d-b335-8ec49bd0f191,2025-01-01 06:06:00,25.34,26,7,9,7,1,0,0,12,0,5,1,1,encrypt close download mass_download close external_email open write email write download upload read upload mass_download open external_email email close write external_email rename delete close email upload,3.4305,1
user_58,7cfac3a8-ecca-42bc-9435-3aa9b128d4db,2025-01-01 22:08:00,9.15,18,1,5,7,0,0,0,9,0,4,8,1,mass_download email mass_download write download download mass_download email read rename write delete mass_download close encrypt upload upload download,3.128,1
user_136,7f4bdfb8-1a8d-426d-8527-77c4773dca33,2025-01-01 09:13:00,13.67,28,1,5,7,0,0,0,0,0,8,0,0,open email rename external_email close close close close email delete upload open encrypt write mass_download write mass_download upload open upload rename external_email external_email upload write external_email upload rename,3.169,1
user_130,14eded92-4a8f-4c12-8b1b-b65a960b3ce9,2025-01-01 03:04:00,13.13,49,5,15,24,1,1,0,150,0,0,0,1,rename rename rename rename delete open read encrypt open mass_download read rename mass_download open close rename delete download mass_download upload open write delete upload email write mass_download close upload read write encrypt open upload download external_email delete email read rename read delete open rename email write upload read read,3.3875,1
user_120,defc1092-e468-49d5-91d3-ab0a63b52bf4,2025-01-01 00:06:00,16.24,36,9,10,6,0,1,0,0,0,7,6,0,read download read upload external_email upload read encrypt rename rename write write download external_email rename email rename email upload open external_email mass_download read encrypt encrypt upload close write read encrypt upload close write email mass_download rename,3.3272,1
user_56,3c0ce075-96fa-4569-9a21-feedb8c45b1c,2025-01-01 21:11:00,24.92,40,4,12,12,1,0,0,7,0,0,0,1,upload mass_download close write download external_email delete delete mass_download download open close read delete open encrypt read external_email close email delete rename close encrypt close write encrypt download download delete mass_download mass_download delete close close delete close encrypt delete close,3.2087,1
user_37,43fee122-94cb-48d5-8cda-67c79620d32d,2025-01-01 20:44:00,18.97,33,4,17,5,0,0,0,13,0,0,0,0,read external_email delete download encrypt download encrypt close rename email email write read external_email encrypt write download external_email read rename mass_download read delete email mass_download delete external_email encrypt read open rename read rename,3.2937,1
user_79,2d5fb27e-018e-4907-ac71-3e752be3fab0,2025-01-01 06:09:00,14.1,16,7,5,3,1,0,0,0,3,7,0,1,external_email rename email open close mass_download upload close rename email read mass_download rename email delete read,3.0306,1
user_91,e00745c7-4a53-4d9b-91a6-cfe2b1c0416e,2025-01-01 22:51:00,11.35,36,4,8,8,1,0,0,0,5,0,0,1,write rename download encrypt rename delete rename delete encrypt download mass_download mass_download mass_download external_email write delete close read open upload download encrypt email open encrypt upload email read mass_download mass_download write delete rename download upload mass_download,3.4194,1
user_83,257e29ff-9dbe-415f-83f7-7c00009a6b71,2025-01-01 23:46:00,1.44,30,8,9,6,1,1,0,14,0,2,8,0,email close rename email write encrypt email read delete upload mass_download email write upload download upload delete open close upload external_email delete upload write delete write write download email open,3.2793,1
user_104,bfe1f110-ddc2-40ac-a150-8bdce9881fdb,2025-01-01 07:04:00,25.59,10,4,4,3,1,0,0,3,0,0,0,1,delete encrypt mass_download write download read email rename email write,2.9219,1
user_137,55b6c88a-6159-4d31-892d-3ef9eadc22ec,2025-01-01 19:33:00,12.78,22,6,4,10,0,0,0,14,0,0,8,0,mass_download encrypt external_email close mass_download open read encrypt close mass_download rename encrypt open write read read read download write open email download,3.1747,1
user_19,7873b32b-33ee-4438-84ff-5990900a96f1,2025-01-01 21:11:00,13.47,36,6,5,13,1,0,0,5,0,8,0,1,encrypt email external_email email delete delete download email open close read mass_download read mass_download encrypt rename close close open email read upload write rename email rename mass_download upload external_email delete delete mass_download read download encrypt close,3.4722,1
user_63,bdb16349-754f-400d-af64-ab9abfb9ce7a,2025-01-01 13:47:00,13.55,29,4,14,11,0,0,0,0,1,0,10,0,rename close upload external_email delete open read write external_email close download rename mass_download email rename write upload mass_download mass_download email open external_email upload rename upload email upload download write,3.319,1
user_4,48f28623-0a0d-4704-995d-39157f2ef70f,2025-01-01 15:54:00,16.61,12,3,3,4,0,0,0,8,0,8,0,0,write external_email mass_download upload write download external_email encrypt encrypt open close encrypt,2.8554,1
user_40,38d761e6-cff0-4dd7-b699-258ef0e829b7,2025-01-01 16:19:00,9.93,37,8,19,11,1,0,0,0,0,10,0,1,rename mass_download email write write close email write open close encrypt external_email download download external_email close download email encrypt write read encrypt external_email external_email read delete download read open download encrypt open close write download write delete,3.2829,1
user_136,e7f690c8-e4f2-44e2-8704-cf6ca7a8e2cd,2025-01-01 07:02:00,24.44,10,5,1,3,1,0,0,10,0,1,9,1,email download upload upload delete encrypt open write delete open,2.7219,1
user_135,e0fd3cc3-d821-4963-a658-3bf3e3e61794,2025-01-01 01:47:00,25.73,35,7,10,16,1,1,0,10,0,2,10,1,email rename mass_download upload email email open open read open read close open rename mass_download rename mass_download write delete download external_email external_email upload close close external_email read encrypt email upload delete rename rename email mass_download,3.4082,1
user_147,b0f0c53c-8e07-43f7-975a-beefb60aef7c,2025-01-01 00:46:00,8.86,5,6,0,1,1,1,0,0,1,0,1,0,encrypt write upload encrypt encrypt,1.371,1
user_61,736b2a41-160b-4a7d-b94c-67118c50a447,2025-01-01 14:59:00,10.53,78,7,43,17,1,0,0,8,0,0,0,0,write write rename delete close mass_download open encrypt delete write encrypt external_email upload email mass_download delete write rename mass_download rename mass_download mass_download encrypt write upload email open delete delete encrypt delete download close read write download upload mass_download external_email email close mass_download download delete delete encrypt encrypt encrypt write upload mass_download email email encrypt read email write encrypt close write open email external_email encrypt mass_download delete write open email read rename delete upload upload delete open mass_download download,3.4349,1
user_112,4c59941d-47ff-46c3-ae91-45447a0b2c50,2025-01-01 09:46:00,25.21,53,4,17,25,0,0,0,150,3,0,9,0,open rename mass_download open read rename mass_download encrypt open mass_download write close upload read download write upload external_email read read encrypt write mass_download delete mass_download delete encrypt read open email read upload read close rename delete download close download close encrypt rename download encrypt rename upload close close rename email upload mass_download delete,3.4608,1
user_113,6d30687a-66f4-4321-951d-1e303427b4d7,2025-01-01 10:35:00,12.86,37,5,15,17,1,0,0,5,0,2,0,1,read email write download email encrypt upload close close close delete read rename external_email rename rename external_email open write upload download close rename read rename read email rename rename delete delete encrypt external_email external_email close delete write,3.2967,1
user_147,b3b56a8e-585c-4b66-96dd-2edb14600de1,2025-01-01 09:29:00,4.17,76,2,15,36,1,0,0,12,0,0,0,1,email email upload download read open open rename delete close encrypt mass_download encrypt write close write read close close rename external_email open email download open delete download close open open open delete email write external_email write mass_download mass_download external_email rename download read read encrypt mass_download rename read upload mass_download read write encrypt upload upload open encrypt close download write upload upload mass_download write mass_download delete encrypt mass_download open read close rename upload encrypt rename download mass_download,3.5231,1
user_95,c50acb56-96e3-4979-9076-1a37b5697c87,2025-01-01 22:41:00,15.37,21,7,6,9,1,0,0,150,3,0,5,1,open rename open encrypt write delete rename rename open encrypt encrypt upload read download write mass_download rename delete rename download encrypt,2.9464,1
user_120,dfdfda74-aa69-45db-b4b4-390515fe417a,2025-01-01 21:38:00,11.25,25,7,5,3,0,0,0,0,3,0,8,0,close write open read upload encrypt download read close email encrypt encrypt rename email write upload close upload external_email upload delete write email email rename,3.2733,1
user_27,88751f6f-6570-46ab-8633-5a5d10be52d7,2025-01-01 03:45:00,23.66,23,3,6,5,1,1,0,150,0,5,0,1,delete download read mass_download encrypt rename upload open upload delete open close download open email write close delete mass_download open encrypt encrypt upload,3.2947,1
user_15,41cd4399-bc8f-4f6f-b26a-e037fc677749,2025-01-01 20:25:00,46.32,39,7,16,6,1,0,0,0,3,0,3,0,open close external_email email write download external_email rename email rename rename close email read email open close external_email delete encrypt read upload encrypt external_email upload upload delete rename delete open mass_download encrypt encrypt close open encrypt delete encrypt mass_download,3.4325,1
user_7,27b809f5-d9d8-4ff9-8c6e-c6a9c3e2f4dc,2025-01-01 10:34:00,19.17,6,10,1,1,1,0,0,7,0,7,1,0,mass_download email read email close upload,2.2516,1
user_110,f159ce50-fa3a-4251-8ac2-38d1bc5657d4,2025-01-01 16:21:00,22.14,7,1,2,3,0,0,0,8,0,0,6,1,rename mass_download write close delete delete close,2.2359,1
user_109,4e70b2de-1a9a-4671-9dd3-f5a184b21787,2025-01-01 20:27:00,14.19,17,6,5,6,0,0,0,11,5,0,0,1,delete open download upload email rename encrypt open write delete email mass_download rename mass_download upload mass_download open,3.0575,1
user_121,d1b36354-e4d9-4afe-98f5-6b2d5b87d9f9,2025-01-01 12:21:00,6.6,8,7,2,3,1,0,0,0,0,8,9,1,external_email close close read write read write external_email,2.0,1
user_11,d2ba743b-81a2-4d0c-b709-fea34fb8bda4,2025-01-01 10:15:00,14.89,12,7,3,4,0,0,0,9,3,6,2,1,upload download upload mass_download open download upload encrypt rename mass_download download mass_download,2.3962,1
user_110,4625920a-de83-40db-9300-cc3f3bf40dd2,2025-01-01 03:55:00,32.87,12,9,5,4,1,1,0,16,0,0,0,1,email rename external_email upload read delete external_email email external_email read read delete,2.4591,1
user_7,2315f27e-8d77-4127-a949-13e6aaf0b8c0,2025-01-01 21:40:00,4.09,58,9,20,17,1,0,0,7,3,0,9,1,mass_download close encrypt close write read close download mass_download download close external_email delete delete mass_download download download external_email external_email write encrypt mass_download close encrypt email email encrypt upload close delete close external_email read external_email read delete write email close close email delete upload close mass_download upload read read open close mass_download read external_email download close download download encrypt,3.273,1
user_78,9fe93cfd-446c-456a-8b1a-d433419ee7dc,2025-01-01 12:08:00,23.6,5,7,2,2,1,0,0,150,0,9,0,1,email read rename rename download,1.9219,1
user_117,59ec6125-a385-4e29-bbe3-182d35077815,2025-01-01 14:34:00,12.87,72,5,29,21,0,0,0,16,3,4,9,1,encrypt upload rename open upload delete read read email external_email close open email email read upload rename download close open mass_download open external_email mass_download read close write mass_download download upload rename delete mass_download close close upload open download read rename download email mass_download open download upload close read close email external_email write delete delete external_email download close upload external_email encrypt upload email read rename download encrypt write email write mass_download mass_download open,3.5278,1
user_92,3fab5737-8391-4e46-a027-b78358bbdcfb,2025-01-01 05:13:00,5.98,62,8,26,12,1,1,0,6,0,4,1,0,external_email delete write mass_download open encrypt rename read external_email encrypt external_email encrypt read encrypt encrypt mass_download open external_email external_email external_email download read open download delete download close email read email read email delete upload read encrypt download external_email read read mass_download download rename rename read close write delete download email external_email read mass_download delete external_email write email rename read rename upload open,3.4189,1
user_44,4a35c17e-4fdf-43b0-86b8-3c7f43f79957,2025-01-01 09:56:00,16.99,28,1,6,6,0,0,0,10,0,1,0,0,mass_download mass_download download email mass_download external_email upload write external_email rename open close email write upload open rename email open mass_download encrypt encrypt mass_download encrypt upload external_email encrypt open,3.169,1
user_27,0052f5b3-225e-459e-ac0f-26bc768c719f,2025-01-01 17:26:00,16.31,31,9,10,15,0,0,0,0,0,2,0,1,email write encrypt open close mass_download open mass_download open upload open download write mass_download mass_download upload read mass_download open encrypt write write upload close read delete close encrypt open upload open,3.0584,1
user_148,b835a96d-8168-4d05-bd62-01f111d8f1bc,2025-01-01 04:13:00,6.79,16,11,1,4,1,1,0,12,3,0,7,1,download upload external_email open encrypt open close download encrypt mass_download close open external_email delete upload download,2.9056,1
user_91,ceaa1a0d-c742-485f-84cd-8d69e923eb43,2025-01-01 06:08:00,56.23,30,6,11,9,0,0,0,150,0,0,11,0,email download download rename external_email rename download encrypt encrypt read upload close download encrypt download mass_download email mass_download email read write write delete write encrypt delete email read rename email,3.2574,1
user_118,13ad2f6d-2903-4eb6-ac60-00304c0fcbcd,2025-01-01 01:09:00,18.34,16,7,7,4,0,1,0,2,1,7,3,1,encrypt open open email read download mass_download rename read download upload email upload upload download external_email,3.0306,1
user_84,3c0b541f-d74a-4c53-bd31-bea72521ed42,2025-01-01 04:42:00,31.01,54,6,17,13,1,1,0,15,0,2,0,1,rename open write download write upload write email rename email read email mass_download download mass_download write open upload open open encrypt download delete rename rename delete rename close rename rename upload close mass_download mass_download external_email delete mass_download download rename close external_email download email download close mass_download close rename email rename rename upload encrypt encrypt,3.3882,1
user_144,1b0ae9b2-aca4-42c6-a913-98a3e74bc7c5,2025-01-01 19:01:00,27.2,23,8,8,2,0,0,0,150,0,9,9,0,external_email email write mass_download encrypt upload write external_email rename mass_download close download email close open encrypt email upload encrypt download external_email encrypt upload,3.2077,1
user_88,51f6f97a-4e15-4605-9e70-17097ed68b8f,2025-01-01 05:04:00,20.65,40,2,11,11,1,1,0,7,0,0,0,0,close email read email open email delete mass_download email write open rename mass_download write delete download rename write upload download read close rename read encrypt delete rename download download delete read close encrypt encrypt delete write mass_download open encrypt delete,3.3776,1
user_48,b536f682-e0d8-470f-bc17-1ca579aae6cc,2025-01-01 02:05:00,19.43,70,11,28,8,1,1,0,6,0,1,0,1,close download open read write delete rename mass_download mass_download upload read rename write external_email encrypt open write download close email mass_download encrypt close mass_download delete download read write mass_download encrypt write close email upload upload open mass_download email mass_download close rename delete download read upload close upload open write delete encrypt write read upload read write delete delete write write write write external_email open upload close mass_download email mass_download write,3.4247,1
user_90,68c3d3f2-5816-403b-b7f3-cd46d9341641,2025-01-01 01:56:00,6.83,21,7,3,4,1,1,0,0,0,1,9,0,delete download write external_email external_email open email mass_download mass_download upload mass_download email external_email write encrypt delete download delete download close write,3.165,1
user_75,d970e9a5-18fe-4528-a60a-32e3f1fe8414,2025-01-01 12:55:00,24.15,10,1,2,2,1,0,0,150,1,0,3,1,read email upload encrypt mass_download close write rename external_email encrypt,3.1219,1
user_70,519cfab0-ccfe-454b-96ba-1b96676d3a8b,2025-01-01 23:00:00,14.93,8,1,1,1,1,1,0,23,3,4,3,1,encrypt write mass_download close delete close write close,2.1556,1
user_9,591bf1d3-8c78-4461-869b-c03d18f8e443,2025-01-01 05:05:00,4.81,30,5,9,4,0,1,0,3,3,4,3,0,close upload email delete external_email external_email delete encrypt rename close rename rename close external_email mass_download external_email encrypt external_email write open write email close mass_download delete rename delete download external_email upload,3.2566,1
user_81,e9c8956b-e064-48f1-8f21-2883b9d6b198,2025-01-01 02:59:00,38.08,34,3,8,3,1,1,0,0,0,0,0,0,read close encrypt email delete email encrypt encrypt open mass_download encrypt rename mass_download external_email delete read write open read email close upload download download rename upload upload encrypt read download upload rename write download,3.4663,1
user_75,b29c93ec-1cdf-410a-8f94-cd0d48c1d6b3,2025-01-01 10:56:00,18.3,38,8,13,8,0,0,0,0,0,3,0,1,download open encrypt close email upload write encrypt encrypt open external_email rename read write open rename close open mass_download write upload delete encrypt open email close write download rename open external_email write mass_download read write read open open,3.3591,1
user_141,45509788-21a5-411d-8d8c-1bfd7f9db8df,2025-01-01 16:37:00,47.31,26,9,6,4,1,0,0,150,0,1,8,1,mass_download encrypt encrypt download open close external_email open mass_download read open rename upload upload download read open delete close upload download open open open email download,3.1463,1
user_59,bd419166-7c5f-4207-b914-8182d5868db8,2025-01-01 22:16:00,10.5,36,13,15,13,0,0,0,0,0,10,0,1,email write upload close email delete external_email write upload mass_download external_email delete upload external_email delete close upload write open close read open read external_email mass_download upload read upload upload external_email read download external_email open open delete,3.1513,1
user_63,f186019c-7303-49df-8db8-2b9252e2a1eb,2025-01-01 01:26:00,18.34,43,7,11,15,0,1,0,5,3,3,6,0,read email open open encrypt download rename open delete rename download write open email external_email email delete delete rename close open rename external_email write open rename external_email close email external_email close write external_email encrypt read open email external_email external_email open delete open mass_download,3.2191,1
user_44,2c6dc855-7eed-45be-936e-cbd9ab520f3b,2025-01-01 17:00:00,10.59,19,3,8,5,1,0,0,150,3,5,2,1,email rename encrypt upload open close delete close upload open upload mass_download open read read encrypt open email delete,3.0503,1
user_43,a00a16d3-8956-4c8e-a0d9-6fb6d45a4f96,2025-01-01 04:57:00,19.65,37,7,15,8,0,1,0,9,0,0,0,1,rename encrypt download external_email delete download email open email delete mass_download write mass_download upload download email close write close email open write mass_download mass_download read close download upload download external_email encrypt read encrypt upload download close write,3.4522,1
user_10,86c6267b-eb0e-472c-94e0-64ba59bb07b0,2025-01-01 17:36:00,18.29,28,9,6,4,0,0,0,0,3,6,6,1,close email email delete open external_email rename open close rename write rename open email upload external_email read rename upload delete delete download encrypt delete external_email upload open external_email,3.2534,1
