user_id,session_id,timestamp_start,duration,num_actions,uniq_resources,num_file_open,num_file_delete,external_drive_use,night_activity,weekend_activity,web_connections_count,sensitive_keywords_detected,email_external_count,auth_failed_count,new_ip_login,actions_seq,entropy_of_activity_timeline,is_anomaly
user_77,b42984f1-ee1f-46a1-b7de-f11ba90a2036,2025-01-01 06:14:26,1.0,5,1,1,1,1,0,0,100,2,6,7,1,download delete read delete close,1.9219,1
user_57,c024e1a2-7e75-46ee-90b3-abe908f3255a,2025-01-01 04:06:18,60.0,100,1,30,20,1,1,0,0,3,6,8,1,delete close mass_download delete external_email read close write external_email mass_download mass_download delete email write read download close mass_download email external_email email delete email delete read close write mass_download write delete email write upload read mass_download delete download close open write read external_email external_email mass_download write delete external_email read download download mass_download mass_download external_email open external_email mass_download delete download write external_email write read download external_email read external_email delete upload open close write email email external_email external_email write close mass_download read download upload external_email close external_email download email write email open email upload write external_email download close email download download close delete,3.2232,1
user_29,b7a0c665-eeb9-4394-9898-9e7a43c3385f,2025-01-01 18:19:15,1.0,100,30,30,20,0,0,0,100,1,7,10,0,download download mass_download external_email read download read delete mass_download write open mass_download download external_email download read delete close delete open write email mass_download download read download read close mass_download read open download external_email delete write external_email external_email open open open open external_email close email email read email close read write mass_download write upload write email delete upload write open open external_email mass_download external_email external_email external_email download delete upload mass_download external_email mass_download delete close open open read write download external_email read email open external_email close external_email open read close close write upload upload read mass_download external_email read email email email write,3.2612,1
user_76,42c5938f-5b84-4755-88bf-bd27bc54fdec,2025-01-01 14:13:53,60.0,5,1,1,1,1,0,0,0,1,7,9,1,email write download download close,1.9219,1
user_71,7654c00c-7fab-4715-8027-d0f359f5b21a,2025-01-01 22:02:20,60.0,5,30,1,1,1,0,0,0,3,10,9,1,write mass_download write mass_download external_email,1.5219,1
user_39,cdf9687e-fbfe-4ad5-a323-777dbb047137,2025-01-01 10:03:12,1.0,100,30,30,20,1,0,0,0,2,7,6,1,read external_email write delete write delete close close email write delete read email read read close email external_email email email download email upload external_email delete upload read upload read write download open open close delete delete open upload download download email read email download download open upload read upload download mass_download open upload download email close upload external_email write close close close read mass_download write upload external_email external_email upload open download read write external_email delete delete read close external_email email read close open mass_download upload email write read download external_email mass_download open close close external_email close write mass_download delete write,3.2827,1
user_14,1c32751f-04c7-48ff-8fe3-73919cbb2f68,2025-01-01 13:40:28,1.0,5,30,1,1,1,0,0,100,2,7,7,1,email close upload close mass_download,1.9219,1
user_36,0fcf221c-741c-4d8a-a8cc-6d13e79f9059,2025-01-01 12:15:41,60.0,5,1,1,1,0,0,0,0,5,9,8,0,email open close write write,1.9219,1
user_68,dd9628f2-1a63-4e4a-a815-7cbf957d2af7,2025-01-01 12:11:47,1.0,5,1,1,1,1,0,0,0,2,6,7,1,delete read mass_download write delete,1.9219,1
user_64,851c71f3-33d7-4ad6-97d2-35c73bb19492,2025-01-01 20:26:45,1.0,100,30,30,20,1,0,0,0,2,6,7,0,email close close open download upload external_email email email download download close write delete read write external_email write delete upload read close mass_download read open download open close delete download delete open delete write delete delete download external_email download open open external_email email upload write read email read upload close email external_email open open upload download email email external_email mass_download upload open mass_download mass_download mass_download read close external_email upload mass_download write open close write close external_email delete delete external_email download delete open read read upload mass_download download external_email upload write close delete close write write close close delete write open,3.2957,1
user_76,3a3f3771-1808-4bbd-8374-a510e5cf1486,2025-01-01 20:04:28,1.0,5,30,1,1,1,0,0,0,2,5,10,0,external_email delete external_email open close,1.9219,1
user_89,78b3a474-8b71-41a7-a50c-89ca870ea3d1,2025-01-01 16:21:49,60.0,5,1,1,1,0,0,0,0,5,7,8,0,open delete upload read read,1.9219,1
user_80,2494ac7d-4ff7-4f05-8149-6ecf81a0d6db,2025-01-01 18:35:41,60.0,100,30,30,20,1,0,0,0,4,9,7,1,open mass_download write external_email mass_download mass_download delete email delete close read read close close close external_email mass_download delete read mass_download download open download close download download read download download write upload mass_download delete mass_download download mass_download external_email open close close open close external_email read external_email email open upload read external_email write mass_download delete email external_email open delete open close upload mass_download close open write delete external_email read mass_download upload read email delete external_email delete delete upload read write email download download write read upload upload external_email external_email read write delete upload read mass_download delete email read close email upload upload,3.2908,1
user_80,285de07b-1407-4047-a0da-b4f89f3a8f5a,2025-01-01 11:29:27,1.0,5,30,1,1,0,0,0,0,1,8,6,0,read write delete open mass_download,2.3219,1
user_88,b759b1cb-7ed0-4685-ae20-b608c7241c9f,2025-01-01 11:05:33,60.0,100,1,30,20,1,0,0,0,5,8,10,0,write delete download download email close read close delete delete email upload close write upload email email external_email download upload mass_download email email write email external_email external_email upload upload external_email open close close open upload write upload open download upload write email read external_email external_email mass_download write email write mass_download delete email external_email open email external_email delete read email write email delete external_email external_email close upload external_email email open external_email upload write download download upload read read mass_download delete external_email open write mass_download email external_email write write close download delete close email upload write upload email upload close open email,3.1956,1
user_51,7d750282-ee1a-4fdf-99c4-ec7170dcbbc8,2025-01-01 09:44:41,60.0,5,1,1,1,1,0,0,100,5,6,10,1,read delete read write open,1.9219,1
user_72,bc3184f4-418b-4b75-9e98-f492dab1d686,2025-01-01 21:08:00,1.0,100,1,30,20,0,0,0,0,5,10,5,1,upload email delete delete upload upload email email download mass_download close upload write write download write read open close read delete read open read upload open email read mass_download open email read open delete download upload read open write upload close open mass_download write write mass_download delete open download upload close mass_download delete read upload upload read delete mass_download upload mass_download download mass_download email write read close download mass_download email delete read read download write download email download read write delete download open close email external_email upload email open external_email upload delete read close email delete upload open close write,3.2265,1
user_72,89080116-1634-4479-a853-720fbd4ead77,2025-01-01 11:29:44,60.0,5,30,1,1,1,0,0,0,2,8,9,1,delete close close close email,1.371,1
user_28,e0a49f4e-39d8-4e63-9b4d-a8e2c95245ad,2025-01-01 11:35:20,1.0,100,30,30,20,1,0,0,0,3,9,8,1,open open mass_download write delete delete mass_download delete open delete mass_download download mass_download open upload write delete external_email open open external_email close download delete delete email upload external_email email email download open close upload email mass_download email download delete close write download close open read read write delete download download mass_download delete download open write external_email delete write open external_email open close write upload write upload open external_email open close read read upload write write download external_email upload delete delete download open mass_download close upload open email write close upload read open upload upload close delete delete download download external_email,3.2335,1
user_4,1a1ac068-5f13-48d2-9533-09f612c87fce,2025-01-01 13:34:47,60.0,5,30,1,1,0,0,0,100,3,8,9,1,upload email write read external_email,2.3219,1
user_95,15f43058-ca5d-488f-8e8f-d4f704b59517,2025-01-01 09:35:21,60.0,100,30,30,20,1,0,0,0,1,8,10,1,email read email upload download mass_download external_email mass_download upload write email download write close upload upload download close upload open write email upload upload mass_download close external_email write download mass_download write external_email upload write email delete close write write write external_email download mass_download delete external_email mass_download delete external_email external_email mass_download upload external_email open open open read upload open download open write write external_email write upload mass_download download close download close open write mass_download mass_download email delete read upload external_email write download open download mass_download upload mass_download upload download external_email external_email read read external_email write email write email read write close,3.2126,1
user_87,b5056207-753c-4f2a-87b3-ab25445d12bf,2025-01-01 16:40:40,60.0,100,30,30,20,0,0,0,0,4,6,8,1,email email close external_email mass_download mass_download open upload write upload delete download open write close external_email external_email read external_email email close close mass_download upload open external_email email upload external_email open external_email open upload download delete external_email upload mass_download upload delete read write external_email delete delete open read upload open download delete upload close open download open external_email upload email read email upload open external_email upload external_email external_email close delete upload read download upload read close download email mass_download close close close read download read delete read upload close external_email external_email download open write open close email mass_download close read external_email,3.2193,1
user_90,48bc657f-4036-4738-9ec3-6c80c962d128,2025-01-01 07:34:48,60.0,5,30,1,1,0,0,0,0,5,5,10,1,email open mass_download upload mass_download,1.9219,1
user_39,69e4ec74-eca5-41ed-903b-f5f2cd8fd758,2025-01-01 07:35:45,1.0,100,1,30,20,0,0,0,0,4,5,8,0,upload write delete close open read write delete mass_download delete delete download download read read email close mass_download download close write mass_download email email download delete open delete upload delete download mass_download download open email external_email external_email upload external_email close open mass_download open mass_download external_email write download mass_download email open external_email external_email external_email write email write upload mass_download open external_email delete read open write read open read mass_download external_email write open download mass_download download close external_email download write email close close upload upload email open download delete delete upload open upload mass_download close write download download mass_download read upload write,3.2957,1
user_47,2786b666-4cdb-4bee-8f49-e054fb036f67,2025-01-01 10:53:56,60.0,100,30,30,20,0,0,0,100,2,5,5,1,external_email close upload mass_download write external_email mass_download external_email download mass_download open open read mass_download open upload open open write open email write download upload mass_download mass_download mass_download download close email external_email delete download upload external_email read email download upload close write upload email close external_email download external_email open read external_email upload upload delete mass_download email upload read open open download open write open upload external_email open upload email open write external_email upload delete upload email download delete open close email open write open delete close upload mass_download open read delete open close read delete close delete email upload mass_download close,3.2407,1
user_87,e9f39bb9-b707-4605-977f-ee482d51a78d,2025-01-01 00:48:48,1.0,100,1,30,20,0,1,0,100,3,8,6,0,write write mass_download open close close delete open write upload upload delete delete open close read external_email delete upload write email open read upload mass_download upload delete open mass_download download close download write mass_download email download email upload open email write close upload delete upload write mass_download write read email open delete mass_download external_email upload download external_email read read delete write delete write external_email upload close open email email mass_download delete upload write download external_email upload mass_download close external_email external_email download download email delete external_email external_email upload delete read open mass_download close email read read download write open delete external_email,3.2966,1
user_29,f6979740-d7fc-4002-8720-9de976f6ae9d,2025-01-01 14:57:41,60.0,100,1,30,20,0,0,0,0,2,6,6,1,read email open write read open download write mass_download download read upload upload write upload delete mass_download download external_email delete read external_email upload read email email close close download read delete read close delete read read email delete download delete read download open mass_download external_email external_email upload mass_download download upload external_email email external_email close read external_email upload external_email mass_download write download email write read write mass_download download upload close download email upload email download write read external_email upload write mass_download upload delete mass_download open close download external_email read external_email upload read write delete mass_download close read read mass_download download close,3.2397,1
user_41,7c2b7fe8-5786-41ab-a93b-c36b8c00b1d2,2025-01-01 15:00:59,1.0,5,30,1,1,0,0,0,0,1,9,9,0,read write download upload email,2.3219,1
user_45,e7b67ebd-b075-4ffb-8310-05206d73b5b9,2025-01-01 09:22:36,60.0,5,30,1,1,1,0,0,100,5,9,7,1,mass_download email email download mass_download,1.5219,1
user_83,89143d0b-ae5f-4990-a542-89bb6117612a,2025-01-01 20:44:21,1.0,100,1,30,20,1,0,0,0,1,8,7,0,write download delete open mass_download open read download close delete open upload read download email external_email mass_download close mass_download open write external_email email open read external_email open external_email open read download mass_download delete close delete delete open download open delete upload external_email download download read download email read read upload delete upload delete write email write read email mass_download open external_email delete mass_download open email external_email write mass_download email read email open write delete mass_download write external_email upload open external_email open delete email email upload write external_email open email mass_download open email write close external_email external_email close mass_download write download,3.2568,1
user_30,91a93047-acdc-45e9-be97-404e3af2f1e3,2025-01-01 07:30:22,60.0,5,30,1,1,1,0,0,100,2,7,10,0,email read delete write delete,1.9219,1
user_72,c704cad1-61ec-46b0-8ff7-608257397ea4,2025-01-01 04:26:23,60.0,100,30,30,20,1,1,0,0,1,8,5,1,email write download download mass_download upload email close download close read open upload download close write delete upload email email read read close email open read close mass_download close delete download open delete open delete open read read email close open delete email upload upload open external_email download download mass_download email write read delete open read read delete email download upload open upload write close external_email external_email close download open delete close read open delete upload read delete email external_email open close external_email read external_email close external_email download read download open open mass_download download upload open read mass_download read write,3.233,1
user_100,43969521-5fc1-42e7-8bd8-4022acafa477,2025-01-01 18:35:47,1.0,100,1,30,20,0,0,0,100,1,6,5,0,close read read write write download external_email external_email close close open upload mass_download email write close open open open download external_email mass_download close external_email mass_download mass_download download read email upload read email mass_download open email open delete read read mass_download write download write download open close read read write external_email mass_download email write email email write write read external_email delete download upload write upload download email download close open download email email open email read open read external_email write open external_email delete upload delete email close write download open open upload write upload delete external_email email read upload email mass_download,3.2649,1
user_55,b28add1e-fe1f-4c79-b68a-d99ae15a89c6,2025-01-01 08:25:04,60.0,5,1,1,1,1,0,0,100,5,9,6,0,read write external_email upload read,1.9219,1
user_70,eaae7091-e2cc-478d-b6a6-be154cc56553,2025-01-01 13:26:48,1.0,5,1,1,1,0,0,0,100,3,6,5,1,open close email delete upload,2.3219,1
user_87,d1d8390b-a7fa-4cd9-ae32-17607866268e,2025-01-01 07:16:58,1.0,100,1,30,20,0,0,0,100,3,7,7,1,download read external_email write external_email read read read close download mass_download close read download delete email delete write email write read read read write close read delete delete upload read mass_download download email write mass_download external_email read delete external_email delete email external_email read delete download open read mass_download external_email delete delete open upload upload read mass_download external_email delete external_email write open close upload external_email open email write delete upload download delete download write close close upload external_email open close email delete external_email email read close delete mass_download write open download close download close download email upload external_email download close read,3.2476,1
user_58,83b52caf-b6ad-4001-a1a6-2853c46fec17,2025-01-01 17:33:08,60.0,5,1,1,1,1,0,0,0,2,8,10,1,delete close read download open,2.3219,1
user_21,77f30d0e-2944-439c-ac6d-d007fe92374a,2025-01-01 06:47:22,1.0,100,1,30,20,0,0,0,0,5,8,8,1,read mass_download external_email write mass_download email write external_email mass_download external_email download open read external_email email delete download upload open open upload external_email write mass_download read open open download read delete download upload read delete write delete email open write read download write download delete mass_download upload download email email read read mass_download close upload upload email email delete upload mass_download email close email mass_download upload upload upload download external_email open read external_email open close upload upload close mass_download external_email download mass_download delete upload external_email read upload write write external_email upload delete read delete email upload delete read write read close,3.2673,1
user_2,c7044149-9c73-4773-8906-b627eeef0df8,2025-01-01 20:20:33,1.0,100,1,30,20,0,0,0,0,2,5,7,0,close close mass_download read download email upload upload write read upload close download email download delete upload write close upload delete close write external_email open delete download open delete write external_email mass_download external_email delete upload read open close external_email mass_download open download email external_email open read external_email read close email external_email mass_download read upload upload upload read delete read delete mass_download mass_download read mass_download external_email read write email read download download close open write close read close upload download open mass_download read write read mass_download close close close read upload download download read close close download download open close open,3.2334,1
user_44,34bf4159-d2eb-4722-89e4-2f99d839c5fd,2025-01-01 08:23:32,60.0,100,1,30,20,0,0,0,100,1,5,8,1,mass_download close open download email email upload read mass_download mass_download external_email delete delete email open close email mass_download close open email open email read open mass_download email read mass_download external_email open download delete close download open close open close read delete upload write upload upload close external_email close email upload read delete write upload write download external_email download external_email download delete delete mass_download open email upload email delete upload email write mass_download email email read open download upload close external_email read open upload write delete close read external_email upload write write read close upload external_email download external_email download upload delete,3.2961,1
user_46,3f03fa8d-e5e5-4e28-8f28-57e544f66aab,2025-01-01 06:46:48,1.0,5,30,1,1,1,0,0,0,4,10,10,1,email email upload delete email,1.371,1
user_89,b9346944-c683-42b2-8a5e-24eddf8a080b,2025-01-01 14:30:57,60.0,5,30,1,1,1,0,0,0,5,10,10,1,mass_download delete write external_email upload,2.3219,1
user_50,e2c99b41-12af-40c4-a6e7-47b87df2fd43,2025-01-01 17:01:20,1.0,100,1,30,20,0,0,0,0,1,5,10,1,download download write mass_download email delete read write upload mass_download mass_download download mass_download download download write delete read mass_download email close email write delete external_email close write download close write open write external_email delete download email external_email download external_email read mass_download delete open open external_email close upload open external_email delete download open download delete write upload upload download write write write read external_email write delete open mass_download open external_email write delete upload upload read read delete write external_email write write write write read mass_download external_email open external_email delete external_email delete email read delete mass_download close close close external_email close read,3.2288,1
user_41,5d2778d3-50d0-47e4-a467-a6810d4a0d8a,2025-01-01 09:08:50,1.0,100,30,30,20,0,0,0,100,2,10,5,0,close external_email download read read close read email email mass_download download external_email delete external_email mass_download write external_email email mass_download delete delete open email open upload write close write mass_download write close mass_download delete write close read download write close mass_download close upload download mass_download external_email upload write upload mass_download write email external_email download close upload email external_email delete open close delete write download mass_download read delete close close email open delete delete write email read open mass_download write delete write mass_download mass_download delete download upload email open external_email upload write external_email read delete close open download mass_download write read open,3.2823,1
user_30,6a3c1e08-2528-4104-b7a4-49cc22cbba0e,2025-01-01 11:17:40,1.0,100,30,30,20,0,0,0,0,3,8,5,1,external_email delete open external_email delete external_email upload delete read delete close download write download close upload mass_download mass_download write external_email delete delete mass_download open upload read email read close close delete write external_email external_email delete upload read external_email email email email read email download mass_download email mass_download download close read write download delete upload close upload delete download delete download write download close upload download email email download open external_email external_email delete close close email external_email write open delete upload external_email download delete download download open mass_download write read email read download download external_email download write mass_download read read email,3.25,1
user_83,b239c767-b44e-4b7f-b8ed-b43392493347,2025-01-01 05:11:39,1.0,100,30,30,20,1,1,0,0,5,9,9,0,open read open open delete write email write mass_download email upload read email write close write open read external_email delete email open read close write open mass_download download open delete open external_email close email upload delete mass_download write email write email close write open write download write write upload mass_download mass_download external_email write external_email external_email read read email upload open delete download close write close close email read delete write email mass_download write close delete delete email open external_email write upload download write read upload write upload external_email write download upload write download email write close upload mass_download read read,3.2198,1
user_10,6735c23e-ddda-4fa6-a220-d2821c3106f0,2025-01-01 21:21:01,60.0,5,1,1,1,0,0,0,100,2,7,10,1,write read external_email write write,1.371,1
user_72,0f1607a8-9a63-4732-978c-4e5dfb691106,2025-01-01 03:18:48,60.0,5,30,1,1,1,1,0,100,5,6,9,0,download open mass_download external_email read,2.3219,1
user_56,e25f4a18-7f88-4adc-ac69-9a4739dd2975,2025-01-01 11:43:39,1.0,100,1,30,20,1,0,0,0,1,9,7,1,open delete download read upload external_email close external_email write mass_download delete download delete email upload delete download external_email upload mass_download upload email external_email mass_download download delete open read external_email close read read upload write email open read read mass_download mass_download close external_email upload download upload external_email email delete mass_download close external_email external_email download write download mass_download download email delete email open write email email delete close close upload upload delete mass_download download external_email upload download read external_email open delete read close upload write download read read external_email download delete write write delete read read email upload mass_download email mass_download email,3.271,1
user_42,2cff51d4-5735-4d49-a800-f7f5157a9538,2025-01-01 16:11:49,1.0,100,1,30,20,1,0,0,100,4,8,6,1,delete close write write upload external_email open mass_download close external_email external_email mass_download delete download open read download read read mass_download upload open read external_email upload email download upload read email download open email delete delete email mass_download read mass_download write mass_download open delete read close download download email upload delete close read close read mass_download close open upload download delete mass_download close write external_email email external_email download delete upload write close external_email upload delete external_email mass_download close close email read upload write close download external_email download upload delete email write external_email delete external_email delete mass_download open mass_download mass_download write write,3.304,1
user_1,088de19e-9c63-42e1-b7a8-4a46dce5396c,2025-01-01 04:54:34,1.0,100,1,30,20,0,1,0,0,3,5,9,1,open download download download write mass_download open download read email email open write delete open close delete download delete download email delete email close external_email open read upload write mass_download mass_download read delete external_email read external_email write download write write write upload write upload email mass_download email read email mass_download delete close mass_download email download download read write delete upload close read read close external_email upload external_email external_email mass_download close close read upload upload write upload mass_download external_email close email close delete upload write upload download open write delete external_email open upload mass_download mass_download write open email download open open,3.3093,1
user_9,0fab8ed6-06ed-4577-b14d-261d2d70f58e,2025-01-01 22:39:56,60.0,5,1,1,1,0,0,0,100,5,6,10,1,read open read download close,1.9219,1
user_44,dedc5018-a077-4555-82c4-7572577ec4a1,2025-01-01 19:56:39,60.0,5,1,1,1,0,0,0,0,3,10,6,0,external_email mass_download write read delete,2.3219,1
user_36,a1a2794d-8650-4dd9-862d-41e244c4e425,2025-01-01 23:16:50,1.0,5,30,1,1,0,0,0,0,5,7,8,1,write open read mass_download download,2.3219,1
user_2,439d5409-52e4-4d21-8bf7-a6d1711c61e5,2025-01-01 05:05:03,60.0,5,1,1,1,0,1,0,100,1,6,6,0,open email read email close,1.9219,1
user_83,af6ca628-d283-40a4-b708-e3c46f8a20ea,2025-01-01 11:01:47,60.0,5,30,1,1,1,0,0,0,5,8,8,0,write download download write open,1.5219,1
user_75,8602c98a-ee2f-465a-add5-38342f5695ab,2025-01-01 07:55:57,60.0,100,30,30,20,0,0,0,0,5,5,5,1,open email external_email open read read open open email close download download external_email download write open external_email close mass_download close open close close external_email email email upload email download close write download upload open email delete read external_email read mass_download download email write mass_download close write upload upload email download write delete write email external_email upload email open upload delete upload close external_email read delete open upload mass_download email read upload open read external_email delete email delete download external_email open email external_email external_email mass_download write mass_download mass_download delete external_email delete read delete download download close email close read email email,3.2798,1
user_29,efb07032-1bf1-4708-b30e-ae46173f7371,2025-01-01 18:31:05,60.0,5,1,1,1,0,0,0,100,4,5,6,1,read upload read open open,1.5219,1
user_10,9475b3be-e528-474b-92f0-0ad5a21752bc,2025-01-01 14:02:09,1.0,100,1,30,20,1,0,0,100,1,5,6,0,email close read upload write write mass_download download write upload delete delete mass_download close mass_download read upload download download delete mass_download read open download read read write write delete open read upload email mass_download mass_download external_email external_email download open read upload write open close external_email mass_download read download download upload mass_download upload email write external_email open download email write open email upload delete read close open close delete read write open upload download write write download read open write mass_download write email write download download delete write read external_email mass_download read mass_download mass_download download upload upload external_email external_email delete delete,3.2467,1
user_14,6140d919-4dd5-4405-851c-d792470b8fb3,2025-01-01 21:55:48,1.0,100,30,30,20,1,0,0,100,1,8,7,0,external_email delete close external_email delete open download open write external_email download upload external_email delete external_email write write delete external_email open upload open email open external_email email upload write upload delete open open download write external_email external_email open download email download open external_email email upload write download external_email download read mass_download delete download email close read close write read email delete upload close mass_download read delete mass_download close close delete delete mass_download upload open close download delete read mass_download close upload delete open close mass_download mass_download mass_download read delete open delete upload external_email write upload delete download open read delete close,3.2644,1
user_55,fe836fce-f90f-48f7-a751-a04e4b76ac41,2025-01-01 02:59:05,1.0,100,1,30,20,0,1,0,0,3,8,7,1,open read delete open close download external_email email read delete upload email external_email write read download mass_download close close delete external_email write open delete email mass_download download write external_email email close read write close upload close write delete external_email read download write delete open email open mass_download upload read email email read write open mass_download write mass_download read read write external_email external_email external_email download mass_download open write external_email close email close external_email close upload download delete external_email upload open open download external_email download write close read close email open write delete mass_download mass_download upload write delete open delete external_email delete,3.2875,1
user_43,9b9c62cf-4924-4848-ae5b-ee8b1d04dc6b,2025-01-01 04:19:58,1.0,5,1,1,1,1,1,0,0,2,5,8,1,open write write download delete,1.9219,1
user_74,fbd6b9bd-e967-4c3d-8d67-40d19be64548,2025-01-01 01:03:41,1.0,100,30,30,20,0,1,0,0,4,8,10,1,upload read write mass_download external_email read download email open email close write mass_download upload delete open mass_download read download external_email email read delete upload open mass_download external_email close upload open open delete delete mass_download write external_email read read close external_email upload delete open upload external_email open external_email download open read open email external_email delete read download open delete read external_email mass_download delete read mass_download upload delete download external_email open download read email read write mass_download upload download download download upload email external_email read open mass_download open external_email read open write read upload upload external_email download upload external_email mass_download upload upload,3.1903,1
user_92,e67018eb-0ca3-4cb7-a984-9563a3f7a685,2025-01-01 17:32:01,1.0,5,1,1,1,1,0,0,100,4,7,10,1,close write write upload open,1.9219,1
user_41,8f065886-d071-4657-9bcf-32f1531b49da,2025-01-01 22:01:10,60.0,100,30,30,20,1,0,0,100,3,10,5,1,email write external_email write open download read read external_email upload email mass_download write download close delete open email delete download download open write email download open delete delete write upload read upload delete open write read write write read download read mass_download write delete delete mass_download download close external_email read write external_email download mass_download write email write write delete download delete email close upload download mass_download external_email email download delete delete email external_email mass_download email open close write close external_email external_email upload close upload external_email email write write mass_download open upload open close write download write delete write write external_email,3.2286,1
user_24,7c5d370d-548c-4594-86b1-df782e4881d3,2025-01-01 08:13:49,60.0,5,1,1,1,1,0,0,100,4,6,5,0,delete email write upload email,1.9219,1
user_100,821b3323-cb35-4530-a4c9-6af3ca3c9221,2025-01-01 14:50:45,60.0,100,1,30,20,1,0,0,100,2,6,5,0,email mass_download mass_download download upload external_email upload mass_download open close mass_download read mass_download delete read email write upload external_email open mass_download email delete email external_email external_email external_email external_email download read read download email download mass_download write write email upload delete upload read read download close external_email read upload read close read external_email open delete delete open upload upload mass_download email email write delete read mass_download close close open read email download mass_download close download delete open download mass_download read read download mass_download delete open download email close write mass_download download external_email upload upload upload external_email close read upload mass_download upload,3.2592,1
user_44,55efc121-a7be-4eb2-a064-1ca26c1bf00b,2025-01-01 04:33:19,60.0,5,30,1,1,0,1,0,100,2,9,8,1,write external_email download download close,1.9219,1
user_7,c92b1015-ea85-4f59-a881-98900134262d,2025-01-01 14:04:14,60.0,5,30,1,1,1,0,0,100,5,7,9,1,email read open write read,1.9219,1
user_12,2638cf90-39fd-4e82-b236-6e3f61cae554,2025-01-01 23:44:45,60.0,100,30,30,20,0,0,0,0,4,5,5,0,external_email write upload delete close email email close upload delete close upload mass_download close open mass_download open delete close delete close upload read mass_download delete close delete open delete upload open email external_email upload write close mass_download download delete download read write external_email download mass_download open external_email read external_email upload close upload external_email open download email delete delete write email write open upload external_email upload read download download upload open delete email read write delete email close open read upload read delete download download open delete external_email upload upload read upload write external_email external_email delete upload external_email upload external_email external_email,3.2284,1
user_76,f48fca3b-25b2-4709-a986-631b9deab8f8,2025-01-01 23:59:59,1.0,5,30,1,1,1,0,0,100,2,7,6,1,write external_email delete delete mass_download,1.9219,1
user_72,7952a15b-002d-4a80-84aa-a9c62579084b,2025-01-01 01:46:02,60.0,100,1,30,20,0,1,0,0,2,9,7,1,mass_download email delete read open read mass_download upload upload delete read open email read email mass_download external_email write close close upload upload close download download download download open read upload write delete read delete email external_email close delete email write mass_download read email read delete email external_email close external_email read email delete download open delete email close email external_email read mass_download close download email download write read external_email read write write external_email close delete close mass_download download close write delete external_email external_email write open delete read close mass_download write open write mass_download external_email open download upload close email delete external_email,3.2826,1
user_66,23e43989-1a8a-404b-82b4-e5691279d123,2025-01-01 01:39:21,60.0,5,1,1,1,0,1,0,0,3,8,6,0,close external_email close open delete,1.9219,1
user_86,11fdc258-3804-48f4-aca3-1dccc4fa2908,2025-01-01 20:56:06,60.0,100,1,30,20,0,0,0,0,3,10,6,1,write mass_download download upload write read mass_download download email delete write delete delete read close write download email read open email write read email write download upload mass_download close mass_download close download open email close mass_download write download delete external_email close close mass_download close open upload read write upload open open read upload read close mass_download email mass_download close close email close upload delete external_email delete upload mass_download upload upload external_email upload write delete delete open open external_email delete open close download external_email close download external_email download download open write write email download email mass_download close download open email download,3.2836,1
user_17,40117911-f7ca-435d-bdcc-c4a39780a701,2025-01-01 15:52:55,60.0,100,30,30,20,1,0,0,100,1,8,6,1,read upload external_email read open write delete read mass_download delete open close read close open upload upload read download download email read external_email open read delete mass_download close mass_download mass_download email download upload external_email email delete upload open delete upload open open open delete delete delete upload upload read close upload delete mass_download read close download email mass_download read upload delete download open delete download close upload upload read upload external_email close delete delete external_email write write write download write external_email close delete email write open delete external_email upload upload upload read email open delete download write download read download,3.2268,1
user_81,9eaba57f-9b79-41e9-bd85-faa470fd2b76,2025-01-01 02:31:28,60.0,5,30,1,1,1,1,0,0,2,9,10,1,mass_download external_email open open write,1.9219,1
user_45,d2dd97e6-9479-44df-945d-1a6bb9d39076,2025-01-01 04:48:07,60.0,5,1,1,1,0,1,0,0,3,8,7,1,delete external_email download write read,2.3219,1
user_46,1919c8a4-dcc9-414f-aa44-13be225d6569,2025-01-01 07:36:54,60.0,5,30,1,1,1,0,0,100,5,10,10,1,download delete mass_download write open,2.3219,1
user_14,6d989c85-6f35-425d-b6a9-dd5c90819303,2025-01-01 21:55:37,60.0,5,30,1,1,0,0,0,0,3,8,9,1,email close close close external_email,1.371,1
user_76,65a7ba64-70e3-44f8-8195-cf6ccabd3aad,2025-01-01 02:36:51,60.0,5,30,1,1,0,1,0,100,5,9,7,0,email delete close delete external_email,1.9219,1
user_12,1c11eee2-9fd0-46ec-a8cb-29a45ea14175,2025-01-01 00:00:36,1.0,100,1,30,20,1,1,0,0,5,5,5,0,external_email delete open read delete download download read open email upload delete write read write download read delete mass_download upload upload upload mass_download read email download open external_email mass_download upload mass_download external_email write read external_email write upload email write read delete open external_email read write download mass_download read write open upload read read open read open delete delete download read open external_email read external_email email delete close read read email close close read external_email mass_download delete upload upload email external_email email email write read delete open download upload external_email delete delete upload write write delete download delete read delete read,3.1806,1
user_33,bf765fe1-b79c-458f-b14f-54eac16abb83,2025-01-01 22:23:11,60.0,100,1,30,20,0,0,0,0,3,5,7,0,download delete open write write read write download open mass_download external_email download upload close close open open external_email open mass_download external_email external_email external_email delete open email mass_download external_email email delete email delete download email read upload delete write open delete read open delete email write read mass_download download delete close open close download open close write external_email read external_email mass_download upload external_email email close external_email download write write delete external_email mass_download external_email email download external_email close delete close email download write read read read download read close write delete read delete upload download close external_email read open download external_email download,3.246,1
user_17,39ed15c4-99fb-45d3-8193-8f69d3182699,2025-01-01 23:41:23,60.0,5,1,1,1,0,0,0,100,4,5,5,1,close upload open upload open,1.5219,1
