user_id,session_id,timestamp_start,duration,num_actions,uniq_resources,num_file_open,num_file_delete,external_drive_use,night_activity,weekend_activity,web_connections_count,sensitive_keywords_detected,email_external_count,auth_failed_count,new_ip_login,actions_seq,entropy_of_activity_timeline,risk_level
user_53,5bde7001-b639-49c6-9e61-7028e7bba76f,2025-01-01 16:58:00,16.67,32,7,4,2,0,0,0,4,0,0,0,0,download write download close close upload download open email read write write email read email read read download upload read email email email close email download download email write write upload download,2.6131,1
user_39,2cc3a026-2a71-41ca-964e-9807c88313ff,2025-01-01 16:02:00,11.57,5,14,1,0,0,0,0,19,1,0,0,0,download close download open upload,1.9219,1
user_92,f4390244-9690-4584-8bb8-32b6ab528a94,2025-01-01 09:33:00,13.5,32,6,14,0,0,0,0,9,0,2,0,0,download delete external_email upload delete mass_download close write write email download delete email email delete close open encrypt download open read open encrypt read write close upload write mass_download download open external_email,3.3903,1
user_133,b8ca95f6-4853-4176-ac41-fa77c2b4215e,2025-01-01 18:12:00,16.23,41,10,18,1,0,0,0,10,3,0,1,0,open open close email upload close write email download write close open write upload email email read read read download close email close open upload download read read close write download download read email close close email read upload email write,2.7509,1
user_67,1fe4a604-102b-456c-8628-2b884c961070,2025-01-01 05:23:00,10.49,36,7,15,1,0,1,0,14,0,0,1,0,upload write email write read open email download open close download read write read download write email open email close read download open email read read write close upload open write write write email close upload,2.7426,1
user_123,0bc024d2-984c-4203-999b-993f9816d8bc,2025-01-01 17:43:00,24.78,5,1,2,0,0,0,0,4,5,0,1,0,email write open open upload,1.9219,2
user_12,fc27c5a6-a354-41b1-9384-17ee5c2fcffe,2025-01-01 08:20:00,11.57,34,4,11,0,0,0,0,6,0,0,0,1,read open read download read write email upload write close download close close download upload upload upload email open upload write write read email upload write upload close read read write close read write,2.6735,1
user_118,2bba319a-2bac-487e-a109-99cd101e076c,2025-01-01 11:01:00,25.33,32,4,9,0,0,0,0,9,0,0,0,0,write close download write download upload upload open read upload email write write read write close open download open download email close email write open write open open write open upload write,2.6347,1
user_37,5c2a0a05-11cd-4f0f-8ed7-b638e7cb8361,2025-01-01 14:21:00,16.11,11,3,2,0,1,0,0,12,0,0,2,0,read write email write email upload open email open read write,2.2313,1
user_143,16509957-ee44-4fb5-a458-981b6d54db52,2025-01-01 04:20:00,4.16,28,7,8,0,0,1,0,5,0,5,0,0,download read read write write open email close close write download download read upload upload read write read open write upload upload read email download email read download,2.6779,1
user_3,b8717785-6c70-415b-bc75-0386d84a8660,2025-01-01 22:13:00,24.39,16,9,6,1,0,0,0,21,0,1,1,1,email read download open download email download upload write close open open close email read read,2.6863,1
user_133,fa5849b4-a949-41f1-93c3-a7bf92b6c254,2025-01-01 02:19:00,4.42,24,8,9,1,0,1,0,6,0,2,0,0,upload write open email download download open close open write close download download write write open email download close read close write close upload,2.6338,1
user_4,848b3c18-3ba3-448b-9cdd-a48a52210f67,2025-01-01 10:35:00,22.72,11,6,2,0,0,0,0,5,1,0,0,0,open email close read download email write open open email read,2.4131,1
user_54,e6133039-58c3-4fdb-a52d-75a7d1263a0d,2025-01-01 05:28:00,18.89,34,10,14,2,0,1,0,10,0,0,1,0,open write email close read download write upload write read close upload email write write close upload write open email close email download download email write close upload email email close upload download close,2.6591,1
user_118,590cfe18-8ccd-40d9-947e-49dae8c2fb3f,2025-01-01 13:52:00,22.77,46,1,11,2,0,0,0,12,5,0,0,0,write upload download open upload write upload open read open open email download close email open write upload open read email email read write download read upload read close close upload email email email close download read write read upload write read download close download close,2.7987,2
user_29,0d3a8b33-79d4-44d6-8c68-97721cc376f5,2025-01-01 15:33:00,23.03,31,4,8,2,0,0,0,9,0,0,0,0,upload open write download read open write upload upload close close write upload upload open download email download write email read close read write upload close read close upload read download,2.7208,1
user_109,1a7f7564-23a3-4003-bc00-60011ca913a5,2025-01-01 08:43:00,20.09,12,4,3,0,1,0,0,18,3,1,0,1,email download write download upload read download download read open email email,2.3554,1
user_28,68a65ef5-b1da-46fb-b571-dff67af01196,2025-01-01 18:12:00,15.57,5,5,1,0,0,0,0,0,1,0,0,0,mass_download upload open rename upload,1.9219,1
user_9,ad4da83a-d27e-4f65-a985-fb0387b8b876,2025-01-01 14:26:00,20.18,31,6,9,2,0,0,0,3,0,0,0,0,upload upload upload write upload download open close open read email email read write close upload read download close upload write open download close read upload read open write download open,2.7326,1
user_37,1f8c8dda-030e-4c4b-bf98-64999e66aea4,2025-01-01 00:14:00,6.27,25,5,13,0,0,1,0,17,0,0,0,0,write write download write close upload email email write open upload close download write email close download read open open write open write email upload,2.6472,1
user_100,3559cbe2-0960-4788-9224-43f4a1632334,2025-01-01 23:46:00,14.96,16,6,7,1,0,1,0,15,3,0,0,1,read close email open write email download close write close read close write upload email email,2.5778,1
user_39,038cd03a-31a7-4981-9185-48cadac36f91,2025-01-01 01:04:00,20.15,53,11,6,2,1,1,0,23,5,0,1,0,external_email download encrypt external_email rename close rename email read encrypt email rename delete mass_download delete delete mass_download mass_download email close mass_download email upload download download encrypt encrypt delete email rename delete rename email encrypt mass_download delete encrypt open email upload delete read open encrypt delete write read download open open upload read email,3.3954,2
user_143,78781610-28db-43c4-af90-61207922afb9,2025-01-01 18:04:00,14.8,20,2,7,0,1,0,0,12,0,5,0,0,close write open email write email open close download open close read download read write close close read upload upload,2.7282,1
user_6,2da3f75f-b919-45b9-8175-a37cbf0fd887,2025-01-01 20:06:00,27.0,52,12,14,1,0,0,0,10,0,0,0,0,external_email external_email close download delete download open mass_download write email rename download read upload encrypt upload encrypt delete download external_email close rename external_email close encrypt encrypt mass_download external_email download external_email write download download write external_email read write upload encrypt close email rename delete encrypt close external_email write write mass_download external_email write rename,3.3694,1
user_86,3b9c0dd8-a06f-4706-a820-272a0acdceed,2025-01-01 12:33:00,17.08,6,6,2,0,0,0,0,19,0,1,1,0,open read download open write read,1.9183,1
user_6,7e2c290d-4e2d-4021-afaf-0eb7eeffafa5,2025-01-01 07:13:00,13.65,21,1,5,0,0,0,0,16,0,0,0,0,mass_download close rename write encrypt delete encrypt delete rename read open close encrypt close download write open delete upload download read,3.2369,1
user_123,29784ad6-0fd4-4031-9731-897bf905b493,2025-01-01 13:25:00,7.09,36,1,8,2,0,0,0,8,0,0,5,0,upload write read write download read close upload open read write open upload open download download write write open email open email read download upload upload close download close read email download read email open upload,2.7698,1
user_77,2dbfb819-d50f-4945-b6d3-82a208fb8839,2025-01-01 11:13:00,13.13,30,7,11,2,0,0,0,10,0,0,0,1,close download upload read read download upload download open close read write read open open write upload open download close close download upload open email email close download upload read,2.7086,1
user_77,ceb9b1f1-938b-4f75-9f1e-745de5b5784a,2025-01-01 13:34:00,16.75,19,1,5,1,0,0,0,16,1,0,0,0,download read email upload delete encrypt delete mass_download email read email delete read upload upload encrypt delete open close,2.9708,1
user_43,7114b88d-7c01-480b-8c76-2246f86fe1d4,2025-01-01 22:14:00,8.34,56,5,18,3,0,0,0,6,1,0,1,0,write close download email read email email upload read upload download open upload email upload upload close close upload upload write download close upload open open download close open write read open upload read open email email open upload email download close upload open close read upload close upload close email open open close email close,2.6666,1
user_40,588063ae-3aa0-4e24-b204-066e76c72b79,2025-01-01 04:46:00,10.62,37,4,8,2,0,1,0,15,1,0,0,1,email delete encrypt mass_download download read open rename close open email encrypt upload close external_email delete close rename external_email upload open upload open delete upload write download email write mass_download upload download rename write close external_email delete,3.4964,1
user_142,c0c1bcb1-fe85-42ad-bb6a-8512f614b4ea,2025-01-01 15:43:00,22.84,5,8,1,0,0,0,0,14,1,0,0,0,external_email write write close email,1.9219,1
user_79,b53f5e2e-4e41-4158-bdae-c8cfb1222651,2025-01-01 19:08:00,9.3,26,10,8,0,0,0,0,5,1,0,5,0,email download download email upload download read close open open download download write open open email email download open read close read write download email open,2.5648,1
user_3,c7133419-fc59-4734-a9d2-3ef12b32991e,2025-01-01 19:16:00,29.64,36,6,14,1,1,0,0,11,0,0,1,0,write read upload delete upload read read open read open close email upload write rename external_email download external_email close open read write delete open mass_download encrypt rename open close encrypt external_email email delete rename mass_download encrypt,3.4893,2
user_49,f0129568-4f76-4f60-bfe6-bda0da084b94,2025-01-01 16:53:00,24.96,49,3,18,0,1,0,0,5,0,0,0,0,upload upload email download write write close write email read email write email email read email open open upload email download open download email read upload download download read download upload open email download close email open open close download open upload download write write write open upload download,2.7066,1
user_106,7c79979e-46f3-4fa0-be74-a9a0ded8266e,2025-01-01 18:14:00,14.89,58,7,15,3,1,0,0,3,0,0,0,0,email write upload read open download upload email email read write upload upload read open email upload open email upload write download open open close close upload close read open write open open write download close open write open read upload close read read download download email upload close read read read write upload download download read download,2.769,1
user_104,c5653a16-1091-40d5-b1b6-9bf1938b8e25,2025-01-01 08:39:00,6.23,49,5,15,2,0,0,0,8,0,0,0,0,mass_download read rename close external_email read read open rename close mass_download delete delete encrypt open external_email open write download delete mass_download external_email rename email write encrypt download open write mass_download open open read download close open open rename email rename write open upload encrypt open email download email delete,3.4291,1
user_54,80181870-3c06-4888-8e92-16f0f9380b9d,2025-01-01 12:12:00,12.85,45,8,10,2,0,0,0,15,1,0,0,0,upload download external_email download delete mass_download read open rename email open rename encrypt rename upload encrypt encrypt delete close rename email close email read rename delete open external_email mass_download download delete close close download close download external_email write read read encrypt upload encrypt close write,3.5061,1
user_30,44616519-4220-4d75-bb90-d66fc2ac1c4e,2025-01-01 00:10:00,24.17,19,7,7,0,0,1,0,5,0,1,0,0,read close close email email read close read read download delete close upload open close external_email open read read,2.6101,1
user_21,44ad96e0-b638-4e8b-9534-2713a297d8d9,2025-01-01 17:38:00,19.58,46,5,10,0,0,0,0,3,0,5,0,0,upload open close read open close close email write email email close email open upload upload close write download upload open download download open email write download email close download download write open download close read upload upload email write upload download open close upload open,2.7135,1
user_82,78ecf3db-cc2f-42b8-9e1a-f96a0de5ef75,2025-01-01 03:03:00,7.38,5,8,1,0,0,1,0,10,1,1,0,0,write close close write open,1.5219,1
user_134,ed6fe137-ab13-4b31-a2c0-c5d196a55cbd,2025-01-01 22:13:00,19.62,16,10,7,0,0,0,0,12,3,0,0,0,email upload close download close close close write download write close email download download upload close,2.1556,1
user_9,7839bd92-9729-4bab-9919-4804583883bc,2025-01-01 14:34:00,14.92,34,11,16,3,0,0,0,1,0,0,0,1,write close close upload write read close open email email read upload download close write open read open email email open download open upload open open write download close email write open upload email,2.7275,1
user_127,80d8fbc1-2aa4-453e-a3b9-09a323b98be9,2025-01-01 09:56:00,22.13,35,6,9,0,0,0,0,11,0,5,0,0,close open open download upload download open download email write write email write upload close open open email email upload upload upload upload write open read upload download read close email download open upload close,2.7044,1
user_76,a2782543-d045-4013-86a2-f72c0a76f660,2025-01-01 19:35:00,8.81,27,7,9,1,0,0,0,11,1,0,0,0,read read upload download read close upload read open download email upload upload read download read upload write email open read download open close open download open,2.5889,1
user_50,a2aba5d6-52b0-42a6-9598-19a56ef18577,2025-01-01 00:53:00,16.99,37,8,9,1,0,1,0,18,0,0,0,1,email close email upload download email close email download upload upload upload read close close open download read download download close email open upload read write write read download download download download download read download download write,2.6091,1
user_46,7b331600-15ba-4d58-8b0e-3e24bdf80c59,2025-01-01 06:07:00,12.36,31,2,10,2,0,0,0,13,0,0,0,0,upload external_email email rename open open download delete external_email read encrypt read close download mass_download open encrypt encrypt write upload rename mass_download email delete external_email delete read external_email download email encrypt,3.4776,1
user_5,4191f456-f4cb-4e71-b714-ed5a7909757e,2025-01-01 16:02:00,13.84,31,6,10,1,0,0,0,9,5,2,0,0,email write upload open email email email write email download close open download email open close download write download read download open read close email close close download read write close,2.6501,1
user_20,fc244d75-abae-49ad-bc54-89a10e4a9e21,2025-01-01 16:47:00,21.72,49,5,15,1,0,0,0,3,0,0,0,0,upload upload write upload close email close close read upload upload email read upload open upload email upload close email download download upload write write close email write download close upload upload open close write write download upload email open email write read email email read upload open write,2.6701,1
user_124,6132cb3b-e4e0-4b39-af6b-fcea9cb4b9eb,2025-01-01 19:33:00,8.7,60,6,31,1,0,0,0,13,0,0,1,1,close download write upload email read write read email download open email read read upload open upload download email download open read download download close write write upload open email upload write open read write upload write write close open upload upload email read open read open close write email close download close email open upload upload download write open,2.7874,1
user_29,ed3e17d8-32a3-43bc-87a4-718760c90d75,2025-01-01 23:44:00,10.89,20,4,9,0,0,1,0,11,0,1,0,0,open upload download download open close write write close close write download upload close upload read close download write download,2.4232,1
user_135,b62e76d0-380b-44e6-9b42-657596ff03f6,2025-01-01 00:19:00,6.4,24,2,5,0,0,1,0,10,3,2,1,0,download download open upload upload upload write upload download write read close open upload upload download close upload close email write read write download,2.5843,1
user_5,3c017088-709f-4a11-a6bd-04bc548eef2a,2025-01-01 12:11:00,14.68,42,6,9,0,0,0,0,11,0,0,1,0,close download upload download email close open read open upload email open download open close upload email download close download write open close close read open close email open download download read write upload close email upload read email read upload close,2.7147,1
user_143,12d8ada9-8b5f-4449-8a14-705a750e53a1,2025-01-01 19:53:00,13.51,17,7,4,0,0,0,0,23,1,1,1,0,write email read close read upload open download close open write upload write open open download close,2.7045,1
user_150,71868a4d-cda5-45bd-a433-e0259e3570ad,2025-01-01 00:29:00,18.31,63,8,25,7,1,1,0,18,0,0,0,0,read email open upload email mass_download encrypt delete open read open encrypt read mass_download read open open delete read open encrypt external_email upload write external_email open rename encrypt rename open open open encrypt mass_download encrypt open external_email write delete mass_download email rename delete upload external_email close write rename delete download upload open mass_download rename open close email encrypt encrypt upload read open read,3.34,2
user_116,613ee24f-0c2b-4fab-bb8b-719b76bf08bb,2025-01-01 17:12:00,15.75,47,7,12,3,0,0,0,7,1,0,0,0,download download download read read close upload email download open close open upload read download close download write email download close write open download write open open open email open read download upload close close read close write read close email close read email close download close,2.6835,1
user_93,9d00a089-a766-400f-9eb3-2f9af2e96ab1,2025-01-01 05:16:00,22.61,31,7,12,2,0,1,0,6,1,0,0,0,open close encrypt close rename mass_download rename close open read close external_email rename read upload write download read close mass_download rename encrypt rename download email download external_email close read external_email read,3.2046,2
user_126,7964ba8e-837b-4f9e-88ae-3ac5e25f3bf8,2025-01-01 20:44:00,19.74,11,9,3,0,0,0,0,11,0,1,0,0,upload rename rename open write email close encrypt read rename delete,3.0272,1
user_137,d24e45c4-1cd4-4ef8-92bb-686457758cd7,2025-01-01 17:02:00,12.4,32,4,8,1,0,0,0,13,1,2,0,0,email read open close download close write read upload upload close upload close open write write open email write read read open upload download write open open write close close read email,2.7221,1
user_84,e4697f28-6a1c-4f42-9684-4d94ca7be30c,2025-01-01 21:26:00,16.22,16,8,5,0,1,0,0,12,0,1,0,0,upload download mass_download encrypt email email mass_download encrypt open external_email mass_download read rename delete rename email,3.1556,1
user_127,a00f7e1a-4fab-4214-aa29-e8175b0d75ba,2025-01-01 08:27:00,27.93,48,11,14,2,0,0,0,7,0,0,0,0,close open download download upload download download download read read close open email download read close open read write open email open download close open read read read email open email open upload close download download open upload write open open write read upload read download read upload,2.6586,2
user_4,4e88477d-7a96-4c8c-9506-7a06909204a9,2025-01-01 20:36:00,10.93,22,1,2,1,0,0,0,16,1,0,0,0,upload write close read open open upload download upload email close email write read close download close download open open download read,2.7544,1
user_129,b1de7e37-2fef-4b2d-a019-d66380a03010,2025-01-01 10:17:00,16.49,39,2,11,2,0,0,0,1,0,1,2,0,upload open upload open email close open write upload read close download upload open read open write write download close read download read write write email download upload write download upload read close write upload write close read close,2.7241,1
user_117,0447ad6a-2745-4b4a-9878-594c7cd318b9,2025-01-01 10:28:00,18.18,31,1,8,0,0,0,0,2,0,1,0,0,close email open download close close download upload email read email download write write email upload email download write open open upload write open email close upload close write write read,2.7404,1
user_86,c2f34331-bfdf-4c22-ba46-bc9b38ee8da7,2025-01-01 10:27:00,10.82,13,11,3,1,0,0,0,1,0,0,1,0,open close write read upload read write open download open email download close,2.7193,1
user_22,929403ad-74d5-44ce-bcd0-b264d40c1cfe,2025-01-01 11:11:00,18.57,25,5,8,2,0,0,0,16,1,0,0,0,download upload upload download open close write write read close open write upload write read download email email write close download open upload upload open,2.7249,1
user_25,5473ca78-6e1d-4094-88de-9cebd07cd826,2025-01-01 12:32:00,7.62,46,6,8,2,0,0,0,13,5,0,0,0,write close read email read download upload upload write open upload download close close email read email read write write email read email write upload close open email open email close read write download read close write read email write close write read read open email,2.6826,1
user_138,2d46d32e-9869-4bd0-b49e-cd1be0f3e6ce,2025-01-01 02:06:00,26.99,35,3,14,3,0,1,0,13,3,0,0,0,email download write write open upload email delete rename delete mass_download external_email rename read read read encrypt download open encrypt download external_email delete mass_download upload open delete upload external_email delete close delete rename delete mass_download,3.4454,2
user_109,da9a2807-db93-431a-939c-d882c56c04a5,2025-01-01 09:53:00,9.14,30,8,6,0,0,0,0,16,1,1,1,0,write write download write download external_email close delete encrypt write upload delete open download open external_email close encrypt email rename delete mass_download delete open download mass_download mass_download open read rename,3.4151,1
user_54,0401e769-e05d-47d2-806c-d65dd5d24c39,2025-01-01 18:25:00,15.56,16,12,2,1,0,0,0,8,3,0,1,0,write email read write upload open read close read write open upload email download email download,2.7335,1
user_23,5515dd16-69f6-4811-b56b-0c1d5a02231b,2025-01-01 11:42:00,20.27,29,2,5,0,0,0,0,10,0,0,1,0,open close upload email email email email open open upload upload close open close upload read close read download download email write download email download read email download open,2.664,1
user_128,0de8591c-5ba7-4236-af22-79310cbcabe4,2025-01-01 16:46:00,11.48,19,4,5,1,0,0,0,8,3,0,0,0,write write read open write download download upload upload write write upload close email email write close upload email,2.5498,1
user_23,64271ce9-4835-4f11-821f-90a2cecb7948,2025-01-01 20:00:00,1.0,5,2,2,0,0,0,0,4,0,0,5,0,upload read read download download,1.5219,1
user_44,daeeadbe-b751-46a2-9d37-5b51ef457a0d,2025-01-01 10:59:00,20.14,31,6,10,2,0,0,0,8,5,1,0,0,write rename delete open read external_email rename external_email download close open mass_download upload email encrypt open open upload email read close rename write open rename encrypt write open write encrypt email,3.3729,2
user_12,5ab01ffc-8b4c-49b0-90d3-dbad8d73cda6,2025-01-01 14:50:00,20.32,23,7,4,1,0,0,0,9,1,0,0,0,read email open email read open upload upload upload read download email close read read upload download email open write write open read,2.6318,1
user_131,7ec25789-7c68-4445-a9ca-0ca9c25ec245,2025-01-01 12:29:00,7.05,33,8,9,1,0,0,0,0,5,1,0,1,upload write open close close open upload upload read email download upload upload close open upload open open download download close email close download write open upload email upload read read upload open,2.6414,1
user_112,b79e6032-df53-4078-b297-5c9d553ee385,2025-01-01 09:00:00,21.09,44,5,19,3,1,0,0,11,0,0,0,0,write close email download download email close read read download email email download upload write close email open write email email upload open open open open download read read email write email open write open read close read email write write write close write,2.6838,1
user_65,d2514660-ea4e-430d-9e54-aa74352a061c,2025-01-01 22:11:00,8.25,16,8,6,0,0,0,0,8,1,0,1,0,email close open write upload download close close download email write read close download email upload,2.6556,1
user_121,45a36696-9c8c-4459-ab96-28485a568b40,2025-01-01 22:50:00,13.48,17,4,3,0,0,0,0,17,0,5,0,0,encrypt close read rename rename open email external_email upload download read external_email download email encrypt upload external_email,3.1019,1
user_109,21285900-4b4a-4b43-a68c-c35a267e8561,2025-01-01 16:09:00,20.73,51,9,23,2,0,0,0,8,0,2,0,0,open close download download read read read email write read email open read upload close read email open download upload download write read upload open open close write read read download read upload open download upload download download read upload email download open write upload write open download write close close,2.7304,1
user_128,846d23a2-8231-46d4-ac0d-686fa102e986,2025-01-01 07:48:00,16.98,12,5,4,0,0,0,0,12,0,1,0,0,email close upload open email email email upload read read close upload,2.1887,1
user_35,bc31a232-a981-4dbc-ae79-8fad0c8df4b7,2025-01-01 04:24:00,24.46,33,1,11,0,0,1,0,8,0,0,5,0,download open read upload download email download email close email email read read download write open email write email email write read write close open download download read upload upload write download upload,2.7027,2
user_112,2c062572-640b-421c-acb6-1bf803ac69c9,2025-01-01 11:38:00,12.86,28,1,10,1,0,0,0,5,0,0,0,0,write open write upload open open upload read download close open close upload open write upload upload email open open download open email close close email close read,2.6385,1
user_147,24d6e1a5-4437-4101-a7d3-ef4e8943b9f2,2025-01-01 14:23:00,11.13,41,7,15,2,0,0,0,13,0,0,0,0,email read close download write open open upload download open open download read download write read email read email upload read download open download close open write close write download email open write email read write email upload upload upload email,2.7639,1
user_59,bd6ff447-32bf-49d6-9f9b-6b298d813a28,2025-01-01 20:26:00,18.74,12,2,6,0,0,0,0,13,1,2,0,0,write upload close read open email email upload write email open read,2.5221,1
user_36,0d4770b8-5694-42cb-9291-219ed781e45f,2025-01-01 13:13:00,6.36,38,6,16,2,0,0,0,13,0,0,0,0,email read close open read close write email download open email upload open close read upload email download download open download download open close close email close write read email open download download open open open upload email,2.6664,1
user_128,3bb6efe4-bb4e-4834-8bc5-96e527ab8938,2025-01-01 15:48:00,9.58,38,5,6,1,0,0,0,17,0,1,1,0,email write write close upload email download email open read download email open upload read open write open read close write email open upload open read close email close open read email email download open download read read,2.7109,1
user_64,903c46d5-6e9e-4a59-ac27-7d6e87b09034,2025-01-01 19:16:00,6.81,21,7,7,0,0,0,0,11,0,2,1,0,open email email email open download read read write close download close upload email close read read upload upload download email,2.684,1
user_19,6b54de7e-895b-4c24-9698-b4e795c42b21,2025-01-01 10:00:00,15.23,48,6,15,5,0,0,0,11,5,5,1,0,upload open read read close email download close read read open upload open read close open read download upload write email open download write download download upload close open upload open write write open write open download open download close open open write download close open email upload,2.6912,2
user_145,5c1ac06f-5ba2-4ae1-99e7-867889e8b776,2025-01-01 12:18:00,19.16,22,6,2,0,0,0,0,14,3,1,0,0,open open write open email download open upload download email download write close upload read email download close download write download close,2.6515,1
user_133,8c68b073-aea5-469f-955b-0be077350296,2025-01-01 10:35:00,10.98,41,4,16,1,0,0,0,6,0,0,0,0,write email download read email close write read upload email email download email read upload upload read write open close upload download upload close close open write upload download close close upload write read read download open email download open open,2.7988,1
user_105,5acf7b8d-f77c-456a-a8db-8fb09b68fd9d,2025-01-01 05:12:00,28.43,5,1,1,0,0,1,0,17,0,0,0,0,open open open write upload,1.371,1
user_29,6a62fad1-1928-488f-9430-51bd216c00f8,2025-01-01 08:33:00,24.36,24,10,10,1,0,0,0,22,3,0,0,0,email download email write write read download upload open write download read open write upload close read open email download email write upload email,2.6898,2
user_85,2b3395c9-818a-4fe3-8231-e1c1896adcb8,2025-01-01 20:56:00,15.54,55,6,12,2,0,0,0,5,1,0,0,0,upload close read email email email read open upload close close write close email write email download open upload upload read download read email open email open open read close upload upload download upload write download open open download open download upload write read read open upload write download write download open email write open,2.7723,1
user_46,6625dca4-3a2d-4ca7-8ece-f35e44de4a42,2025-01-01 04:58:00,13.35,43,4,4,0,0,1,0,23,0,0,0,1,read open upload write upload close close open email read email email upload email open open email download upload write read download download write email download open download download close read upload upload email close open upload download close close email close open,2.7435,1
user_92,2ca69bb2-aec9-40e9-bca9-101d3053748f,2025-01-01 21:05:00,15.13,38,4,20,2,0,0,0,14,1,0,0,0,download download email download read write email open download read read email write write write download email close write open read email read email write close read read read write read upload open download read upload close upload,2.6649,1
user_33,7044e874-147b-4e42-b31c-cc0e5e789124,2025-01-01 13:22:00,14.15,59,6,26,1,0,0,0,10,0,1,1,0,write write read open open email close upload read upload close close write email close open read upload open write email read download open close read write download download open write close open download read upload download open email close read upload close open open open close download open download close download download upload read read open close download,2.7144,1
user_97,88832897-f9e6-44c9-af28-7006328a4c4c,2025-01-01 15:43:00,17.04,15,4,5,1,0,0,0,11,0,0,0,0,close read close close email write write open upload read email email upload upload open,2.5559,1
user_38,9156935b-44cb-4d83-a043-ba4c4551646d,2025-01-01 04:53:00,9.73,48,4,16,2,0,1,0,14,0,0,5,0,email open email read download read download write upload upload upload open upload read upload write email read upload close close close open read email write open download close upload upload read close write open download email open email write upload email read close write email read email,2.7602,1
user_23,be29e4c5-1718-4b18-89e1-321af8526ea0,2025-01-01 22:57:00,18.35,13,4,4,1,0,0,0,13,0,2,1,0,upload read email email write email upload email download upload upload download write,2.162,1
user_75,1f7cb6ac-b814-44bb-bd7b-efde4981c97a,2025-01-01 21:56:00,16.1,5,10,1,0,0,0,0,11,0,0,1,0,download open upload write write,1.9219,1
user_91,5f69dbd7-6053-468b-b4c6-383beb8f2dff,2025-01-01 00:49:00,23.21,31,9,13,2,0,1,0,10,0,1,1,0,read download read download open download close upload email open open read read write close open read open write write upload email upload close open download download read download open upload,2.6903,2
user_7,ae85db84-730f-4c38-93be-6612b9c55a47,2025-01-01 03:29:00,8.43,44,4,7,1,1,1,0,16,0,0,0,0,open read read write open email open close read write email open download open download open email close write read read email close open write write open open email close open open download read write download close upload download download read email download write,2.6383,1
user_71,9e992e75-9ea1-4244-81aa-5eceeb7a0ade,2025-01-01 23:14:00,21.15,38,6,15,1,0,1,0,10,0,0,0,0,upload upload read download email download read download upload read upload open write download open download open write read close close email open download read download write download open open close email write write open close close open,2.7326,1
user_44,008d9e68-66b7-4c9d-9f86-02f9d9dd05bd,2025-01-01 04:49:00,18.73,22,4,10,0,0,1,0,16,5,0,1,0,write email write upload email open download upload close upload close download upload email close open read open open close email email,2.659,2
user_72,6bd8474e-c587-40a9-ba66-809467b22624,2025-01-01 04:11:00,10.82,41,8,19,3,0,1,0,5,0,1,0,0,upload download email close download write read upload read download open read close write open open upload email email close write write write open close write open close email close close close read download email read email read write close download,2.7435,1
user_41,bb35642a-d36d-458f-b6d3-78added829e4,2025-01-01 06:51:00,15.54,28,1,8,0,0,0,0,16,0,0,0,1,download email email write write download upload close upload download upload open email download download upload upload email close open open email write email read read read open,2.7274,1
user_80,1dddd75a-62e1-495e-9109-b7a4e7082f54,2025-01-01 17:40:00,16.46,46,5,11,0,0,0,0,10,3,0,0,0,upload upload write email read read email read close email close upload close close close read open download write upload write email download download upload open close write write read open upload email download open download download close email download open close read download download open,2.7806,1
user_72,aef8a133-1c6d-40cf-abf0-129adf90e8cf,2025-01-01 00:14:00,12.98,24,11,7,1,0,1,0,9,0,2,0,0,email open email read upload write read upload read read upload download open download email write upload email email download email download download download,2.4591,1
user_135,c9bf230a-e2b5-4cff-b1fd-3d4194aac9f7,2025-01-01 18:08:00,31.32,29,3,2,0,0,0,0,13,0,5,1,0,write email upload write close upload close open upload download upload upload close open close download read open write open read read upload open open download upload read email,2.6969,2
user_116,a20849b8-5028-414e-a002-7fd4815c9882,2025-01-01 09:52:00,7.02,22,8,8,1,0,0,0,13,5,0,0,0,write write close download email download write upload close email write close download read read email read write open write email read,2.5949,1
user_63,70422c6c-03f7-4588-b009-aff7c19c614a,2025-01-01 03:17:00,20.48,36,3,9,1,0,1,0,1,0,0,1,0,open download download close open upload open download email upload write write upload upload open read write write email open open write download read read download email download close close download upload write open write write,2.6928,1
user_50,eb48d00c-9e5b-4c8c-8917-d1d47e4ef024,2025-01-01 23:52:00,29.01,25,5,4,0,0,1,0,15,0,1,0,0,read read write upload open write download email read upload read download upload upload email close open upload write close download upload upload download write,2.6578,2
user_68,58b9560e-6f3b-4d20-adee-bf42471a76ec,2025-01-01 06:34:00,6.54,51,11,11,2,0,0,0,8,0,0,0,0,upload write open upload close write upload open read open email write download write write upload write download download email download download email email close open read download write close close write write read email close write email email write read close write open upload email write upload upload close email,2.7105,1
user_138,694de5cb-3ad7-4ba3-acf3-2a1f8dd30ff1,2025-01-01 15:40:00,11.93,10,5,2,0,0,0,0,10,0,0,0,0,close email encrypt delete mass_download upload write mass_download open email,2.9219,1
user_108,67eae579-6650-40f9-a7bb-31b948852d22,2025-01-01 13:28:00,19.65,21,2,7,0,0,0,0,11,1,1,2,0,write open close email download close close download open close open read upload email upload open download download open download read,2.62,1
user_28,f44e49f5-18f3-4b39-b21c-fab52246c2e0,2025-01-01 09:46:00,15.64,54,8,8,1,0,0,0,0,1,2,0,0,close read upload upload email open upload open write read close upload write write upload open open read write download close close close open upload write close upload upload open close download close upload write close upload upload write close download close email close email write upload open email open email write email email,2.6488,1
