file_create_count,file_update_count,file_delete_count,file_access_sensitive_docs,file_sensitive_word_matches,file_contains_card_number,file_contains_passport_data,file_confidentiality_score,archive_created_count,file_permission_changed_count,file_system_update_count,visited_webmail_allowed,visited_file_sharing_allowed,http_requests_count,upload_volume_MB,distinct_domains_accessed,visited_webmail,visited_file_sharing_site,vpn_activated,proxy_used,external_ip_contacted,site_contains_sensitive_words,dns_request_count,suspicious_dns_queries,non_http_traffic_count,used_ftp_or_smtp,upload_spike_detected,visited_risky_category_sites,site_category_diversity,external_upload_without_web_activity,site_semantic_risk_score,process_count,unknown_processes_started,admin_tools_used,time_in_terminal_sec,automation_tool_detected,screen_capture_tools_used,usb_devices_connected,usb_vendor_blacklisted,usb_file_copy_count,usb_copy_volume_MB,usb_executable_found,usb_encrypted_volume_found,usb_access_outside_hours,activity_outside_work_hours,activity_weekend_hours,clipboard_sensitive_matches,danger_score
8,4,4,0,1,0,0,0.34622000840464573,0,3,0,0,1,104,7.811212048914664,12,0,0,0,0,4,0,39,0,1,0,0,1,1,0,0.10597675651524516,89,0,0,51,0,0,0,0,6,43.928532912727405,0,0,0,0,0,2,1
2,5,5,1,3,0,0,0.012767067316565961,0,0,0,1,1,99,7.9396512378490804,10,3,0,0,0,7,0,33,0,0,1,0,1,1,0,0.09758231723814977,78,0,0,63,0,0,1,0,7,50.558856376920545,0,0,0,0,0,1,1
5,2,1,1,0,0,0,0.06895009840675442,0,0,0,1,2,105,4.896322872041247,10,0,0,0,0,5,1,35,0,0,0,0,0,3,0,0.1726898026036125,95,0,0,56,0,0,0,0,6,56.25776514830617,1,0,0,1,0,0,1
6,3,2,0,3,0,1,0.1050075356203746,0,0,0,0,0,114,2.829667357792215,9,0,0,0,0,6,1,45,0,2,0,0,1,6,0,0.1456477310153459,66,0,1,64,0,0,0,0,11,53.182456379874665,0,0,0,0,1,0,1
6,3,2,0,5,0,0,0.35103291698137273,3,1,0,2,3,122,8.617326056653598,13,1,0,0,0,4,0,26,0,2,0,1,3,0,1,0.06190732279947873,77,1,0,66,0,0,0,0,8,45.502183939738394,0,0,0,0,0,1,1
4,2,3,0,6,0,0,0.1582257632958421,0,0,1,2,1,123,3.5271440324694643,11,1,2,0,0,7,0,45,0,0,0,1,3,4,0,0.059388575160426366,71,1,0,69,0,0,0,0,7,55.50979654303512,1,0,1,0,0,1,1
3,3,1,0,0,0,0,0.2989184883976036,1,0,0,2,1,121,3.751809899222108,13,0,0,0,0,4,0,38,0,1,0,0,2,2,0,0.10085007914935074,100,0,1,50,0,0,1,0,8,34.678519679505584,0,0,0,0,0,1,1
3,2,3,0,2,0,0,0.10877900981957818,1,1,0,1,0,101,6.440334876414736,11,0,0,1,0,5,3,35,0,1,0,0,1,4,0,0.008957493054105273,96,1,0,64,0,0,0,0,12,53.357539938512744,0,0,0,0,0,0,1
9,2,3,1,3,0,0,0.24169725629801536,2,0,0,2,0,112,4.375565161828056,16,1,0,0,0,10,0,37,0,2,0,0,2,2,0,0.06901063764769623,82,0,0,70,0,0,0,0,10,57.10308329943784,0,0,0,0,0,2,1
4,11,5,2,1,0,0,0.041704192278524704,0,0,0,1,1,105,3.4660767864359174,10,0,2,0,0,2,1,33,0,0,0,0,0,2,0,0.13747302698454136,86,0,0,86,0,0,2,0,5,68.47669102118556,0,0,0,0,0,0,1
3,5,2,1,2,0,0,0.0826300357222507,1,0,0,1,1,90,6.565190253370451,10,1,0,0,0,7,1,39,0,0,0,0,1,3,0,0.13377013859541176,68,0,0,65,0,0,0,0,6,54.56245872232134,0,0,0,1,0,3,1
4,0,1,1,1,0,0,0.0731540879077229,2,0,0,2,1,121,3.1246465665502585,15,1,1,0,0,3,0,32,0,2,0,0,0,4,0,0.1520426770031579,86,0,0,54,0,0,0,0,6,42.624390258421876,0,0,0,0,0,0,1
8,9,2,0,1,1,0,0.08503184734420761,1,0,0,0,2,125,5.833759024007299,5,0,1,0,0,6,0,37,0,0,0,0,0,0,0,0.15616668930554084,87,0,1,62,0,0,0,0,9,52.67806261473849,0,0,0,1,0,0,1
3,2,0,0,1,0,0,0.15079469879898022,0,1,0,0,0,95,4.677553068307747,8,0,0,0,0,2,0,32,0,1,1,0,0,3,0,0.10033692726535466,98,1,0,49,1,0,1,0,10,39.676492494327476,0,0,0,1,0,5,1
6,3,4,0,2,0,0,0.21358268345738218,1,1,0,2,1,91,3.1956380732636487,16,0,2,1,0,12,1,37,0,1,0,0,0,6,0,0.1781179417041465,80,0,0,54,0,0,0,0,6,44.94677217581482,0,0,0,0,1,1,1
6,5,1,0,3,0,0,0.19711991803001186,1,0,0,0,2,113,6.680699896703647,10,0,0,0,0,2,0,29,0,1,0,0,1,3,0,0.09913666268555334,91,0,0,88,0,0,2,0,3,64.59176347676083,0,0,0,0,0,1,1
8,3,5,1,3,0,0,0.3252810945383652,0,0,0,0,2,102,5.014028367694999,17,0,0,0,1,7,1,35,0,2,0,0,1,2,0,0.08903518367397778,96,0,1,55,0,0,0,0,9,68.00133040402787,0,0,0,1,0,2,1
6,5,5,0,1,0,0,0.14898967801528323,0,1,0,0,1,99,4.279939967426355,9,0,1,0,0,3,0,39,0,2,0,0,2,0,0,0.10075356096411062,73,0,0,63,0,0,1,0,8,31.640016360249575,1,0,0,0,0,0,1
5,3,1,1,2,0,0,0.30727270300993614,0,0,0,2,1,95,3.5477151273053638,15,0,0,0,0,6,1,42,0,0,0,1,1,1,1,0.1393358552354482,91,1,0,73,0,0,0,0,7,66.72862637012496,0,0,0,0,0,2,1
4,4,5,0,5,0,0,0.18342617152105173,1,0,0,2,1,97,8.542310611120898,8,0,0,0,1,2,1,42,0,2,0,0,0,1,0,0.08382600023721931,99,0,0,56,1,0,0,0,8,34.694434138049274,0,0,0,1,0,0,1
5,4,1,0,1,0,0,0.2924214692914665,0,0,0,0,3,118,4.33105316313679,14,1,2,0,0,6,1,37,0,0,0,0,3,3,0,0.08610897492452685,94,0,0,55,0,0,1,0,3,55.155868453535184,0,0,0,0,0,0,1
5,2,5,0,3,0,0,0.3201562620153332,0,0,1,0,0,113,6.2037956912461585,11,0,1,0,0,6,0,29,0,3,1,1,1,3,0,0.09943417083070977,83,1,0,51,0,0,1,0,11,51.00261960862199,0,0,0,0,0,0,1
6,3,3,2,2,0,0,0.5691624501197805,0,0,0,0,4,112,5.284726583181859,10,0,2,0,0,12,2,34,0,1,0,0,0,1,0,0.1291554133706594,74,0,0,60,0,0,0,0,9,50.77192033560038,0,0,0,0,0,0,1
6,3,6,0,4,0,0,0.2726336074239374,1,0,0,1,1,99,3.141766790396603,11,1,1,0,0,6,0,38,0,0,0,0,0,2,0,0.09220926801925632,86,0,0,74,0,0,0,0,7,54.070595423826646,0,0,0,0,0,2,1
9,2,3,0,1,0,0,0.26950678287131263,0,0,0,0,0,114,3.1675844501892834,13,0,1,0,0,8,0,37,0,1,0,0,1,1,0,0.019362981547441066,82,0,0,66,0,0,0,0,2,53.37241461503208,0,0,0,0,0,2,1
5,2,3,2,0,0,0,0.3001868807621903,0,1,0,0,0,95,4.543374270561502,10,1,1,0,0,7,0,36,0,1,0,1,0,1,0,0.1388117994241418,77,1,0,55,0,0,1,0,7,55.73643793136585,0,0,0,0,0,1,1
7,2,4,0,2,0,0,0.16997607400776377,1,1,0,1,0,121,4.533378296235562,11,0,0,0,0,4,1,28,0,2,0,0,0,2,0,0.09440599504654094,70,0,0,57,0,0,0,0,9,58.495818674723594,0,0,0,0,0,2,1
6,4,4,0,3,0,0,0.10259064455147238,1,2,0,0,3,94,7.283256346853893,7,1,0,0,0,10,0,19,1,1,0,0,2,3,1,0.13835153972422853,90,0,0,70,0,0,0,0,4,40.008400565480244,0,0,0,0,0,0,1
5,4,0,1,0,0,0,0.3428639945628871,0,0,0,1,0,106,4.4643071684393965,14,0,0,0,0,7,0,34,0,2,0,0,1,0,0,0.14787557441615828,88,0,0,50,0,0,0,0,4,47.33431563696279,0,0,0,0,1,0,1
6,6,3,0,4,0,0,0.24892880395795888,1,0,0,0,0,116,1.2136271955745928,8,0,0,0,0,7,0,20,0,1,0,0,0,3,0,0.13418339306142793,87,0,0,52,0,0,0,0,9,51.67285452454499,0,0,0,0,1,1,1
7,1,4,0,4,0,0,0.20121212230921168,0,0,0,2,0,125,4.828299229929196,9,0,1,0,0,6,1,40,0,1,0,0,1,5,0,0.17447900423792329,77,1,0,48,0,0,0,0,8,35.37631471529209,0,0,0,0,0,3,1
10,4,4,0,2,0,0,0.1333388687792429,0,0,2,0,0,103,4.115838028392476,12,0,1,0,0,9,0,39,0,0,0,1,0,4,0,0.08789850668488014,77,0,0,50,0,0,2,0,10,53.08601055508868,1,0,0,0,0,2,1
5,4,1,0,0,0,0,0.4130407244626394,1,0,0,1,0,87,2.5062949682657836,14,1,0,0,1,5,0,32,0,2,0,0,3,2,1,0.10528822118102302,84,1,0,63,0,0,1,0,9,60.949463489874034,0,0,0,0,0,0,1
5,5,4,0,1,0,0,0.1258306001110886,0,0,0,0,1,105,7.2314132435201675,9,0,0,0,1,10,1,38,0,0,0,0,1,3,0,0.15669236834404993,86,0,0,67,0,0,1,0,11,50.39279645394836,0,0,0,1,0,1,1
6,2,0,0,3,0,1,0.3810526087567177,2,0,0,4,1,99,7.98544525738326,13,1,0,0,0,6,2,32,0,0,0,0,0,6,0,0.05335940967948485,88,0,0,61,0,0,0,0,1,51.900858233931885,0,0,0,0,0,4,1
7,4,1,2,1,0,0,0.38158528236853445,1,1,0,0,1,104,3.824708590327079,12,0,0,0,0,3,0,41,0,1,0,0,0,2,0,0.05495353907668977,81,1,0,58,0,0,0,0,6,46.15508450508346,0,1,0,0,0,0,1
6,2,4,0,0,0,0,0.2232988667481424,2,0,1,2,1,98,5.3664781915979995,14,2,2,0,0,12,1,37,0,0,0,0,2,2,0,0.06288661546038618,62,0,0,58,0,0,0,0,6,62.1277586170357,0,0,0,0,0,0,1
5,4,0,2,1,0,0,0.3680785652864204,1,0,0,0,0,107,6.438541283152777,7,1,0,0,0,11,0,34,0,0,0,1,1,4,0,0.10369509337995214,74,0,0,70,0,1,2,0,8,31.064971322327647,0,0,0,0,0,3,1
6,4,3,1,2,0,0,0.1453793052357076,0,0,0,0,1,120,3.430192790780959,14,1,2,0,0,4,1,38,0,1,0,0,0,2,0,0.18232757103115216,87,1,0,63,0,0,2,0,8,32.700022086830685,0,0,0,0,1,1,1
2,3,1,1,1,0,0,0.11154115139825223,0,0,0,1,0,112,5.682264442522215,10,0,1,0,0,3,0,36,0,1,0,0,0,2,0,0.12218801573107738,65,0,1,54,0,0,1,0,6,49.227868710793395,1,0,0,0,0,2,1
7,4,2,2,5,0,1,0.17955973926862606,0,0,0,1,0,113,2.956032929971349,14,0,0,0,0,4,2,23,0,0,0,0,1,4,0,0.09176999211631205,78,0,0,61,0,0,1,0,2,54.33716169876364,0,0,0,0,0,0,1
3,3,2,0,2,0,0,0.03477035498914596,0,0,0,1,1,107,8.987733569533571,12,1,0,0,0,2,0,40,0,2,0,0,0,5,0,0.12441855561236786,93,0,0,54,0,0,0,1,4,43.2543344274845,0,0,0,0,0,2,1
12,5,2,0,1,0,0,0.2279841304907102,1,0,0,1,0,115,4.31292354914087,8,1,0,0,0,7,0,31,0,0,0,0,1,4,0,0.15486163928321783,95,0,0,72,0,0,0,0,9,52.32013839407664,1,1,0,0,0,2,1
4,4,2,1,0,0,0,0.30245362716077023,1,0,1,3,2,108,4.616789073854996,12,0,0,1,0,4,0,31,0,0,0,0,0,2,0,0.08316846812755488,79,0,0,68,0,0,1,1,7,65.90475038968951,0,0,0,0,0,2,1
2,6,4,0,1,0,0,0.11476683885658479,0,0,1,2,1,117,5.496906525905529,12,0,1,0,0,6,0,40,0,0,0,0,1,5,0,0.03573574443785628,66,0,0,62,0,0,1,0,6,64.07057897547116,0,0,1,1,0,1,1
3,9,6,1,1,0,0,0.2604905223155877,0,0,1,1,1,105,5.510805799891191,3,2,0,1,0,5,0,31,0,2,0,0,1,1,0,0.1691832258605153,84,0,0,50,0,0,0,0,7,49.02992370354156,0,0,0,0,0,5,1
7,5,1,0,2,0,0,0.356187012065606,0,0,1,0,1,99,3.907633974545755,12,1,0,0,0,4,1,31,0,0,1,0,2,0,0,0.11285814720850809,91,0,0,59,0,0,0,0,7,53.438442277788006,1,0,0,0,0,0,1
9,3,4,0,2,0,0,0.3845556018994896,0,0,0,1,2,120,1.508279322891028,12,0,0,0,0,6,1,31,0,1,0,0,3,4,0,0.12805306877378156,85,2,0,55,0,0,1,0,6,49.736160286211344,0,0,0,0,0,0,1
4,4,2,1,1,0,0,0.2589976574126145,0,0,0,0,0,111,5.5272390086941146,10,0,1,0,0,6,1,22,0,1,0,0,1,3,0,0.05459440173795599,61,0,1,66,0,0,1,0,8,43.92812637044344,1,0,0,0,0,0,1
4,2,4,0,4,0,1,0.3316698064514869,0,0,0,1,3,112,3.341739632939243,19,2,1,0,0,7,1,28,0,1,0,0,1,6,0,0.1086732832834325,91,0,0,72,0,0,0,0,7,41.17368083682098,0,0,0,0,0,0,1
7,3,2,0,2,0,0,0.11837799076072834,1,0,0,2,0,128,9.201565811869738,10,2,0,0,0,10,0,29,0,2,0,1,1,1,0,0.09841193383549061,82,0,0,56,0,0,2,0,12,64.5524030214975,0,0,0,0,0,0,1
9,4,4,1,2,0,0,0.1938974401427527,0,0,0,0,1,103,7.492929028793137,7,0,0,0,0,6,0,26,0,1,0,0,1,5,0,0.11546755847296752,59,0,0,71,0,0,1,0,10,53.954237625993045,0,0,0,0,0,1,1
2,4,3,0,2,0,1,0.2144905934339768,2,0,0,2,0,130,3.375574328502622,7,0,0,0,0,10,0,33,0,1,1,0,0,4,0,0.11588274442628108,92,0,0,87,0,0,0,0,10,52.02491990644711,0,0,1,0,0,3,1
4,8,4,0,3,0,0,0.21384570386139806,1,1,0,2,0,109,4.54818715044889,11,0,1,0,0,4,0,32,0,1,1,0,0,2,1,0.1669184274768264,75,0,0,51,0,0,1,0,8,24.71284235706225,0,0,0,0,0,0,1
9,3,2,0,0,0,0,0.26716374463310055,1,1,0,0,0,119,8.160591016137175,6,0,1,0,0,6,0,33,0,1,0,0,0,0,0,0.10769977650888969,75,1,0,65,0,0,0,0,5,43.0391327333349,0,0,0,1,0,2,1
6,5,3,0,0,0,0,0.332324649620399,0,0,0,1,1,103,2.3512296952079326,12,1,0,1,0,5,0,39,0,2,0,0,1,2,0,0.12092070704177907,88,0,0,70,0,0,0,0,4,65.89827520846252,0,0,0,0,0,0,1
3,4,4,1,1,0,0,0.2524618515554098,0,0,0,0,2,115,5.754649483099495,7,0,0,0,0,2,0,31,0,1,0,0,2,5,0,0.15740390030931858,73,0,1,63,0,0,1,0,12,64.69314193656624,0,0,0,0,0,5,1
7,6,4,0,3,0,0,0.36722664158606677,0,0,1,1,0,96,7.842161186125935,12,1,1,0,0,2,0,32,1,1,0,0,0,2,0,0.09821950889207612,76,0,0,60,0,0,1,0,8,47.28076745879277,0,0,0,0,0,2,1
5,1,3,0,0,0,1,0.21120970591812183,2,0,0,0,2,116,4.347619716538118,18,0,1,0,0,2,1,37,0,2,0,0,0,0,0,0.09625502118091298,89,0,0,68,0,0,1,0,6,70.92390289003299,0,0,0,0,0,0,1
3,3,4,0,3,0,0,0.09309754141456035,0,0,0,1,0,130,6.493529477520473,14,2,1,0,0,4,0,30,0,2,0,0,1,7,0,0.16442481307485968,70,0,0,60,0,0,0,0,7,44.46399503073232,0,0,0,0,0,0,1
4,5,1,0,2,0,0,0.029145343336700158,2,0,0,0,1,116,7.582579437856648,19,1,1,0,0,7,0,37,0,0,0,1,0,4,1,0.0,78,0,0,54,0,0,1,0,5,62.42674380466947,0,0,0,0,0,2,1
5,3,3,0,5,1,0,0.31950497596109867,0,0,0,2,2,105,5.269778412854631,11,0,0,0,0,3,0,22,0,0,0,0,0,2,0,0.1617518763125186,62,0,0,70,0,0,0,0,7,30.06547768429035,0,0,0,0,0,3,1
5,9,1,1,0,0,0,0.18713640781704607,1,0,0,1,0,125,7.083393115041957,12,0,0,0,0,7,1,33,0,1,0,0,1,2,0,0.07655973373945939,75,0,0,50,0,0,1,0,2,46.41385399841246,0,1,0,0,0,2,1
10,2,2,0,4,0,0,0.2313085613940098,0,0,0,0,2,121,3.4927950946131947,14,0,1,0,0,7,1,30,0,2,0,0,0,1,0,0.06248575233906736,93,0,0,70,0,0,0,0,5,57.63890554138481,0,1,1,0,1,0,1
10,2,1,0,1,0,0,0.2588267460331477,0,2,0,1,0,121,4.4479198080163265,12,0,0,0,0,6,2,34,0,1,1,0,0,4,0,0.09532191819063783,83,0,0,55,0,1,2,0,13,43.31351125981504,0,0,0,0,0,1,1
6,2,7,0,3,0,0,0.10223134446052665,3,1,0,1,1,96,6.020337474326367,8,1,1,0,0,7,0,35,0,2,1,0,2,3,0,0.09669872778943107,76,2,0,54,0,0,1,0,6,58.60702355401091,0,1,0,0,0,2,1
8,5,1,0,6,0,0,0.028919188368202314,0,0,0,3,0,109,5.617525642073504,12,0,0,1,0,8,2,32,0,2,0,0,1,2,0,0.16618727744627498,91,0,0,55,0,0,0,0,6,55.50267467789918,0,0,1,0,0,2,1
6,3,4,1,5,0,0,0.25908917258760733,0,0,1,1,0,113,1.292534510331643,10,0,2,0,0,5,1,46,0,0,0,0,0,0,0,0.04953251160251835,88,0,0,64,0,0,0,0,6,42.86518558142491,0,0,0,0,0,1,1
9,3,1,1,3,0,0,0.2777188737672871,2,0,0,0,4,102,7.125394802666292,11,0,1,0,0,2,0,38,0,1,0,0,0,3,0,0.11146959703749855,77,0,0,76,0,0,0,1,7,52.320164664036554,0,0,0,0,0,2,1
10,5,2,0,1,1,0,0.2636179314677225,0,0,0,2,2,119,4.821573723360718,10,0,1,0,0,5,0,32,0,1,0,0,1,0,1,0.05961653665557854,83,0,0,60,0,0,1,0,6,43.936877430217386,0,0,0,0,0,2,1
4,1,2,1,2,0,0,0.0647265114890003,0,0,0,0,2,100,8.395931038702752,12,0,0,0,0,6,0,34,1,0,1,0,0,2,0,0.06381845018447102,80,0,0,69,0,0,0,0,6,49.65826520344537,0,0,0,0,0,0,1
7,5,1,0,2,0,0,0.2419825379469832,0,2,1,2,0,102,8.286866068086633,9,1,3,1,0,2,1,32,0,0,0,0,3,3,0,0.04357718549744938,68,0,0,53,0,0,0,0,9,38.71101871144023,0,1,0,0,0,0,1
2,1,4,0,1,0,0,0.29763093268570107,2,1,0,3,1,121,3.9385024005942597,10,0,2,1,0,7,0,37,0,0,0,0,1,4,0,0.0009835606523813795,78,0,1,60,0,1,1,0,5,61.849413676210474,0,0,0,1,0,1,1
5,4,5,0,2,0,0,0.34979317444213753,1,0,0,0,0,124,5.981714463593132,9,1,0,0,0,6,1,44,0,1,0,0,0,3,0,0.09840462772125749,90,0,0,79,0,0,4,0,3,34.75050974317052,0,0,0,0,0,2,1
6,3,3,2,1,0,0,0.40069664981079073,2,1,0,0,1,100,5.168009574962904,16,0,1,0,0,4,0,32,0,2,0,0,1,1,0,0.1082342068275373,79,0,1,69,1,0,0,0,11,36.24380726779013,0,0,0,0,0,0,1
12,3,5,0,2,0,0,0.3484321841514684,0,1,0,3,2,113,6.052222420130397,17,1,2,1,0,9,0,28,0,1,1,0,0,0,0,0.07459277397567857,81,0,0,55,0,0,1,0,8,51.01286133088317,0,0,0,0,0,1,1
7,2,2,1,3,0,1,0.32900958126833835,0,0,0,1,1,102,7.598667347315486,16,1,1,0,0,6,1,33,0,0,0,0,1,1,0,0.08612046318174935,93,0,0,55,0,1,0,0,7,45.018304148166635,0,0,0,0,0,1,1
6,4,2,0,0,0,0,0.10143151579958536,1,0,0,1,1,113,8.305911855278913,14,0,0,0,0,9,1,38,0,3,0,0,0,2,1,0.07608033863291735,70,0,0,57,0,0,0,0,4,53.69537516722787,0,0,0,0,0,3,1
5,5,3,0,0,1,0,0.34087714085002574,2,0,0,1,4,94,2.7555109316076924,12,0,0,0,0,7,0,30,0,4,0,0,0,3,0,0.047969466005774654,61,0,0,55,0,0,0,0,6,39.53855999242326,0,0,1,0,0,0,1
4,0,2,1,1,0,0,0.10743658663230826,1,1,0,2,0,122,6.261848500785707,9,0,0,1,1,5,1,30,0,1,0,1,1,1,0,0.05992790756733771,68,1,0,62,0,0,0,0,13,35.83243360225457,0,0,1,0,0,2,1
6,5,2,0,3,0,0,0.2360563001735545,0,0,0,1,1,103,2.9932035229887726,11,1,1,1,0,7,2,39,0,0,0,0,2,2,0,0.06508722931251099,73,0,1,71,0,0,1,0,9,58.05715284776682,0,0,0,0,0,2,1
5,5,3,0,0,0,0,0.24700890281465096,0,2,0,1,0,119,5.765248248058119,10,0,0,0,0,6,1,31,0,0,0,0,1,2,0,0.03996425107632894,72,0,0,55,0,0,0,0,3,49.03723540200738,0,0,0,0,0,2,1
8,7,3,0,2,0,0,0.25526288509235184,0,0,0,0,0,103,5.654772381006069,7,0,2,0,0,6,1,35,0,0,0,0,1,2,0,0.0,76,0,0,56,0,0,0,1,9,65.20819684912155,0,1,0,0,0,0,1
5,3,2,2,0,0,0,0.4510228147527712,0,2,0,0,0,135,1.8562676234064939,7,0,0,0,0,1,0,46,0,1,0,0,2,3,0,0.15436422087993723,81,0,0,59,0,0,0,1,16,43.75786324515918,0,0,0,0,0,2,1
7,0,3,0,2,0,0,0.18039896810069808,0,1,0,1,1,110,4.2173006124660475,12,0,0,0,0,8,1,40,0,1,0,0,1,2,0,0.12364378920274027,88,0,0,54,0,0,0,0,3,47.70012948498508,0,0,0,0,0,1,1
3,7,5,0,5,0,0,0.14234843359109606,2,1,0,0,0,96,6.750787347665668,17,1,0,0,0,7,1,43,0,2,0,0,1,4,0,0.0781435721490499,77,1,0,46,0,0,0,0,6,51.45505655592461,0,0,0,0,0,3,1
2,4,8,0,1,0,0,0.2621870072491003,0,0,0,0,2,111,5.001667783412454,4,1,1,1,0,4,0,43,0,1,0,0,4,4,0,0.1586721457671307,86,0,0,56,0,0,1,0,5,27.28386216021338,1,0,0,1,0,1,1
3,3,6,0,0,0,1,0.2218716417794101,0,0,1,2,0,116,8.071966455274621,13,2,0,1,0,4,1,27,0,0,0,0,0,3,0,0.08016170048417111,94,1,0,67,1,0,2,0,4,55.38217811750653,0,0,0,0,0,2,1
6,3,3,0,2,0,0,0.2526953311573389,1,0,0,1,1,98,4.017280527710844,12,1,0,0,0,8,2,37,0,1,0,0,1,2,1,0.16864400975228505,83,0,0,65,0,0,1,0,9,53.860929569534704,0,0,0,0,0,1,1
4,4,2,1,3,0,1,0.5727833344763187,3,0,0,2,0,100,6.544800284262751,8,0,0,1,0,6,0,38,0,1,0,0,0,1,0,0.12603775434042383,59,0,0,59,0,0,1,0,9,42.8514173099691,0,0,0,0,0,1,1
8,4,2,1,3,0,0,0.19442099093588142,0,0,0,1,0,94,4.789759598351879,11,2,0,0,0,5,0,34,0,1,0,0,1,6,0,0.06736999757409579,76,0,0,58,0,0,0,0,9,37.04382038719602,0,0,1,0,0,0,1
6,2,6,1,3,0,0,0.18905996487493185,0,0,1,2,1,130,5.276120473146461,6,1,0,0,0,8,1,39,0,0,0,0,0,6,0,0.056655860905511085,89,2,0,64,0,0,2,0,10,55.357536185011014,0,0,0,0,0,0,1
5,6,3,1,1,0,0,0.1961828494892578,2,0,0,1,1,113,4.009438102321131,9,0,1,0,0,9,1,29,0,0,0,0,0,2,0,0.14337138456734805,80,0,0,56,0,0,0,0,7,41.17892706857281,0,0,0,0,0,0,1
4,3,5,0,3,0,0,0.45420339797156045,1,2,0,1,0,105,1.9341156858043442,11,0,0,0,0,7,0,25,0,0,0,0,2,4,0,0.10964482846233622,86,0,0,56,0,0,1,0,8,43.97976879736766,0,0,0,0,0,2,1
7,4,5,0,1,0,0,0.2837848773966125,1,0,0,3,0,115,4.636557110426614,12,0,0,0,0,6,2,34,0,1,0,0,0,2,0,0.0,76,0,0,66,0,0,1,0,8,54.77715980104349,0,1,0,0,0,0,1
4,4,4,0,2,0,0,0.06982645820587122,2,1,0,2,0,105,5.216147244443452,8,0,1,0,0,5,0,37,0,3,0,0,1,2,0,0.13340118343035656,87,0,0,73,0,0,0,0,6,42.504759063663826,1,0,0,0,0,0,1
6,2,4,0,2,0,0,0.14591087372486647,1,1,0,2,1,119,3.5805161427194365,10,0,0,1,0,4,2,45,0,1,1,0,2,1,0,0.09541846078178888,78,0,0,55,0,1,1,0,5,58.86580564739728,0,0,1,0,0,2,1
6,4,5,0,2,0,0,0.2916331658742186,1,0,0,2,0,122,5.515488683308448,12,0,2,0,0,4,0,37,1,2,1,0,0,4,0,0.04269331889294057,82,0,0,55,0,0,1,0,10,42.782839547276694,0,0,0,0,0,2,1
6,5,2,1,2,0,0,0.23495469861645946,0,0,1,2,0,110,8.882222951012045,11,1,2,0,1,5,1,31,0,0,0,1,1,0,0,0.07914856910780024,95,0,0,71,0,0,2,1,9,52.016524181007476,0,0,0,0,0,1,1
2,3,4,2,2,0,0,0.3061035404865933,1,0,0,3,2,97,4.23357074259531,12,0,0,0,0,6,0,31,0,0,0,0,2,3,0,0.09476505605823549,68,0,0,66,0,0,0,0,4,47.9260394818825,0,0,1,0,0,0,1
8,2,5,2,4,0,0,0.10199714227879556,1,0,0,0,1,97,4.74471986104211,11,0,0,0,0,4,0,37,0,1,0,0,1,3,1,0.06724032363833357,76,1,0,54,0,0,0,0,16,59.85350709799107,0,0,0,0,1,1,1
7,3,6,0,0,1,0,0.22737393775074882,0,0,1,0,1,111,1.9563832473783598,14,1,1,0,0,7,0,34,0,1,0,0,2,2,0,0.15297004490894311,80,0,1,67,0,0,2,0,5,51.44381083984193,0,0,0,1,0,0,1
4,2,2,0,1,0,0,0.3041799080733669,0,0,0,2,2,129,4.525761192921536,8,1,0,0,0,5,0,33,1,1,1,0,1,2,0,0.10652267126046086,91,0,0,49,0,1,0,0,3,48.896638916232874,0,0,0,0,1,1,1
8,5,4,0,0,0,0,0.001114840007598622,1,0,0,1,2,105,0.6774003762387881,7,0,0,0,0,3,1,35,0,4,0,0,0,6,0,0.13176158895393958,96,0,0,59,0,0,1,0,4,49.893502479214554,0,0,0,0,0,0,1
6,3,3,1,3,0,0,0.14360430129677842,0,0,0,0,0,95,4.5252971320050435,8,2,1,0,0,3,1,33,0,3,0,1,0,3,0,0.10235848501884201,77,0,0,58,0,0,1,0,7,74.00202284379434,0,0,0,1,0,0,1
3,3,7,0,2,0,0,0.12723774871499882,1,0,0,1,2,105,3.7573632495132756,13,0,0,0,0,4,0,33,0,1,0,0,1,2,0,0.09730819877213853,81,0,0,54,1,0,1,0,11,48.64133393688631,0,0,0,0,0,2,1
2,5,3,0,3,0,1,0.03012787955733967,2,0,0,0,1,114,4.597967728339331,7,0,0,0,0,5,2,45,0,1,0,1,3,3,0,0.054750815668856784,86,0,0,53,0,1,1,0,8,65.17641571056252,0,0,0,0,0,0,1
6,4,4,0,1,0,0,0.16920429318601649,0,1,1,2,0,121,4.870453335877855,5,0,0,0,0,5,0,47,0,1,0,0,0,4,0,0.1583200949054898,68,0,0,66,0,0,0,0,6,28.952649540168736,0,0,0,0,0,2,1
6,6,4,0,3,0,0,0.12448635820666659,1,0,1,1,5,115,-0.2742193384384395,9,0,1,0,0,5,0,30,0,2,0,0,1,5,0,0.01920136056278507,71,0,0,68,0,0,1,0,6,65.99019332100208,0,0,1,1,0,1,1
7,5,3,0,4,0,0,0.217036334020487,0,0,0,1,1,104,8.186267880008328,9,1,1,0,0,4,0,41,0,0,0,0,0,1,0,0.09818113349174386,98,1,0,57,0,0,1,1,10,38.54758323561431,0,0,1,0,0,1,1
