file_create_count,file_update_count,file_delete_count,file_access_sensitive_docs,file_sensitive_word_matches,file_contains_card_number,file_contains_passport_data,file_confidentiality_score,archive_created_count,file_permission_changed_count,file_system_update_count,visited_webmail_allowed,visited_file_sharing_allowed,http_requests_count,upload_volume_MB,distinct_domains_accessed,visited_webmail,visited_file_sharing_site,vpn_activated,proxy_used,external_ip_contacted,site_contains_sensitive_words,dns_request_count,suspicious_dns_queries,non_http_traffic_count,used_ftp_or_smtp,upload_spike_detected,visited_risky_category_sites,site_category_diversity,external_upload_without_web_activity,site_semantic_risk_score,process_count,unknown_processes_started,admin_tools_used,time_in_terminal_sec,automation_tool_detected,screen_capture_tools_used,usb_devices_connected,usb_vendor_blacklisted,usb_file_copy_count,usb_copy_volume_MB,usb_executable_found,usb_encrypted_volume_found,usb_access_outside_hours,activity_outside_work_hours,activity_weekend_hours,clipboard_sensitive_matches,danger_score
1,1,1,2,4,0,0,0.2728215946363409,3,1,0,4,3,54,4.874246435890623,5,2,3,0,0,5,0,34,0,2,0,0,1,7,0,0.5265108702651293,57,1,0,63,0,0,3,0,5,17.263660753112934,0,0,0,0,0,0,1
2,0,1,0,2,0,1,0.3754190531384435,2,0,0,6,5,51,53.021003129973955,2,1,0,0,0,3,2,25,0,3,0,0,1,4,0,0.6014333524992985,56,4,0,70,0,0,4,0,5,6.717279111140858,0,0,0,1,0,1,6
5,0,0,3,1,0,0,0.39983534911059737,0,0,0,4,2,46,34.22018772184078,5,0,1,0,0,2,2,15,0,1,0,0,1,5,0,0.4288590440303285,51,2,0,67,0,0,2,0,5,16.951890202148952,0,1,0,0,1,0,2
0,1,0,4,4,0,0,0.2513486700639227,1,0,0,6,3,48,29.00621116717285,1,0,1,1,0,6,1,28,0,0,0,0,3,6,0,0.8493405588402013,44,1,0,57,0,0,3,0,3,7.653533843972059,0,0,0,1,0,0,6
1,3,0,0,3,0,0,0.7354601598187706,0,0,0,1,2,49,6.33736670468085,4,2,0,0,0,4,4,22,0,0,0,0,1,4,0,0.7687008503215208,48,2,0,56,0,0,4,0,10,26.155960163280373,0,0,0,0,0,0,5
6,0,1,2,2,0,1,0.11917710543653903,3,0,0,3,4,49,40.71799572862585,2,1,1,0,0,4,0,33,0,2,0,0,0,3,0,0.6320232365953078,50,1,0,63,0,0,2,0,8,17.143830074081276,0,0,0,1,1,1,7
1,2,0,2,3,0,0,0.8288318317636496,1,0,0,2,1,35,52.94752273558143,5,1,1,0,0,3,0,33,0,0,0,0,3,8,0,0.9258028292713938,36,2,0,50,0,0,0,0,1,10.108459064449438,1,0,0,0,0,1,6
0,1,1,0,1,0,0,0.10457263106766934,1,0,0,1,1,44,19.47588028080161,4,4,0,0,0,4,2,36,0,0,0,0,0,5,0,0.26549561814662326,47,2,0,78,0,0,3,0,6,26.989823538522238,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0.81956078252947,1,0,0,7,5,52,57.360464386131696,3,2,0,0,0,4,0,36,1,0,0,0,2,6,0,0.4625062413830353,40,1,0,53,0,0,2,0,7,40.42149133963533,0,0,0,0,0,0,6
0,1,0,1,1,0,0,0.1369560577707497,0,0,1,5,2,43,88.11738977521638,5,1,0,0,0,5,0,35,0,0,0,0,1,4,0,0.01084732354886564,45,3,0,53,0,0,1,0,5,28.457500518954507,0,0,0,0,0,1,6
1,0,0,1,4,0,0,0.581091736949837,0,1,0,2,4,45,65.71009231538767,5,2,3,0,0,4,0,35,0,2,0,0,1,9,0,0.8276281036428559,42,2,0,62,0,0,2,0,5,30.005538985492045,0,0,0,0,0,2,6
2,1,0,0,1,0,0,0.3314075103359909,3,0,0,6,4,41,72.37545703510362,8,1,1,0,0,3,0,30,0,0,0,0,1,2,0,0.5963534566783849,45,1,0,51,0,0,2,0,6,14.310941358383989,0,0,0,0,0,0,6
3,1,0,0,0,0,0,0.15483165673138022,2,0,0,4,1,49,88.8125808442903,3,4,1,0,0,1,1,39,0,0,0,0,1,4,0,0.6837472692959888,45,2,0,73,0,0,3,0,1,29.37265349778965,0,0,1,0,0,2,6
1,1,3,0,1,0,0,0.5634831696265621,1,0,1,1,1,66,97.1631408796936,8,2,2,0,1,2,0,30,0,1,0,0,0,1,0,0.3529347847477582,50,3,0,58,0,0,3,0,7,9.309182531600364,0,0,0,0,0,2,6
1,1,0,0,1,0,0,0.07829990100589779,1,1,0,2,1,44,3.218083779588364,7,1,2,0,1,2,1,44,0,1,0,0,1,6,0,0.01764885590117371,52,1,0,56,0,0,0,0,5,16.83776627422099,0,1,0,1,0,2,1
3,2,1,2,1,0,0,0.5125748497587543,2,1,0,5,2,58,52.63490553483455,3,0,1,0,0,5,1,25,0,0,0,0,1,0,0,0.6517784231459745,45,4,0,65,0,0,0,0,8,42.81951182317162,0,0,0,0,0,2,6
2,1,1,2,2,0,0,0.9951285141320828,0,0,0,2,1,46,38.20333725560411,4,2,1,0,1,4,2,27,0,0,0,0,0,2,0,0.24528548656717097,51,0,0,65,0,0,1,0,7,4.271413669809423,0,0,0,1,0,2,1
0,2,2,1,2,0,0,0.45613129822734777,0,0,0,5,1,43,35.59667677162974,7,3,2,0,1,2,1,30,0,1,0,0,0,3,0,0.8881815961087456,45,3,0,66,0,0,2,0,8,5.024017633656637,0,0,0,0,0,0,1
0,0,1,1,3,0,0,0.49985651840179757,1,1,0,3,2,63,52.68488141597862,3,1,2,0,0,6,0,23,0,1,1,0,3,4,0,0.5287962018285539,48,1,0,60,0,0,2,0,5,17.623859943648927,0,0,0,0,1,1,6
4,0,1,0,1,0,0,0.8543283350229319,1,0,0,2,3,49,10.94522839800318,2,3,1,0,0,3,1,24,0,3,1,0,0,9,0,0.38295508901472375,53,4,0,63,0,0,3,0,7,32.95992640656315,0,0,0,1,0,3,1
0,0,0,1,3,1,0,0.23020406200604948,1,2,0,3,2,50,6.347377174824416,4,4,2,0,0,4,1,26,0,0,0,0,0,5,0,0.4617225271196149,38,2,0,61,0,0,1,0,3,11.73327600230669,0,0,0,0,0,0,1
2,0,1,1,2,0,0,0.7330678243267668,0,1,0,3,4,55,13.900933303023233,3,0,0,0,0,7,0,29,0,1,0,0,1,2,0,0.3355138865377816,61,1,0,66,1,0,3,0,3,36.406740034256174,0,0,1,0,0,3,1
1,0,0,1,1,0,0,0.9466757601249222,0,0,0,3,3,50,17.20231141054749,4,1,1,0,0,4,2,32,0,1,0,0,0,5,0,0.22469386409284475,53,0,0,71,0,0,1,0,3,41.856150779609685,0,0,0,0,1,0,1
2,1,0,0,1,0,1,0.4154505278856212,0,0,0,2,7,48,82.67309889225406,10,2,1,0,0,5,0,27,0,1,0,0,1,4,1,0.2698622533635685,63,2,0,63,0,0,4,0,5,15.903272572727547,0,0,0,0,0,2,6
0,1,0,1,2,0,0,0.783249807610864,0,0,0,3,0,64,82.45674439660671,6,1,1,0,0,5,1,33,0,0,0,0,1,3,0,0.3473137589336359,43,2,1,47,0,0,0,0,3,40.61440506982981,0,0,0,0,0,0,6
3,1,2,3,3,0,0,0.4148850232148712,1,1,0,1,3,49,16.75166726373523,7,2,0,0,0,3,0,24,0,0,0,0,1,3,0,0.8012659759507396,64,2,0,69,0,0,0,1,1,48.15787048572298,0,0,0,0,0,1,2
0,1,0,1,0,0,0,0.9258093533078902,1,0,0,4,3,37,95.40174370934533,4,3,0,0,0,2,0,23,0,1,0,0,0,4,0,0.8149010834943348,35,4,0,63,0,0,3,0,5,18.54007178459658,0,0,0,1,0,1,6
3,1,0,2,2,0,0,0.9532947910137388,2,0,0,2,1,35,31.922243827705998,4,3,0,0,0,1,0,30,0,1,0,0,1,2,0,0.7338449571635315,55,3,0,53,0,0,5,0,2,45.95308925303183,0,0,0,0,0,0,5
0,1,2,1,0,0,0,0.6641834988874182,1,0,0,1,2,38,40.718859932121454,2,0,0,0,0,0,1,29,0,1,0,0,2,6,0,0.8558023894456983,46,5,0,58,0,0,1,0,8,24.599225157355203,0,0,0,0,0,2,1
3,2,1,0,2,0,0,0.5253147689313409,3,1,0,3,1,47,9.979843483209386,2,1,0,0,0,5,1,22,0,0,0,0,2,7,0,0.9762266820995666,60,0,0,47,0,0,1,0,6,15.74348563877862,0,0,0,1,0,1,1
1,1,1,2,3,0,0,0.38566249701714417,2,1,0,3,0,47,40.57030297545056,5,3,2,0,0,4,1,35,0,2,0,0,2,3,0,0.7480783789450886,38,0,0,57,0,0,1,1,6,4.238821121847829,0,0,0,0,0,0,1
3,2,0,1,2,0,0,0.65680480401511,3,0,0,2,2,41,23.37782368361687,5,1,2,0,0,5,0,20,0,0,0,0,1,3,0,0.15210698522149568,51,1,0,50,0,0,3,0,6,38.022640196218994,0,0,0,0,0,0,1
2,1,1,0,1,0,0,0.041925067106893255,1,0,1,1,0,42,2.271924602036304,4,2,1,0,0,2,3,35,0,0,0,0,0,6,0,0.6146498612599356,48,2,0,54,0,1,3,0,1,24.705047492294824,0,0,0,0,0,1,1
2,0,0,1,2,0,0,0.8930835066865459,0,0,0,4,6,60,18.55838677262099,3,5,1,0,0,6,1,27,0,5,0,1,1,4,0,0.5426644140750536,55,2,0,61,0,0,1,0,10,17.110873254121117,0,0,0,0,0,1,3
3,1,1,1,3,0,0,0.4153352530220876,2,0,0,3,0,47,29.494748142076094,4,2,1,0,0,4,2,25,0,1,0,0,1,4,0,0.6032781945756769,52,4,0,53,0,0,1,0,4,34.34448937478753,0,0,0,1,0,2,1
3,0,2,1,0,0,0,0.7012962209876197,0,0,0,1,1,49,5.960658397767788,8,3,2,0,0,2,2,34,0,0,0,0,1,5,0,0.8360451034406191,51,4,0,70,0,0,2,1,5,5.262237989696663,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0.8555980957558903,1,0,0,3,0,46,15.07240230776401,5,4,0,0,0,3,3,31,0,1,0,0,1,3,0,0.5469518442242584,59,2,0,45,0,0,0,0,11,23.63803905277738,0,0,0,1,0,1,1
2,1,0,1,3,0,0,0.02426149481601836,1,0,0,4,1,48,59.538376289035426,3,1,3,0,0,1,1,33,0,0,1,0,1,11,0,0.20251061701290407,49,2,0,58,0,0,3,0,2,14.945411712047424,0,0,0,1,0,2,6
1,0,2,1,1,0,0,0.5256292162373917,1,0,1,3,1,43,39.17714465489147,7,3,0,0,0,1,1,30,0,0,0,0,0,11,0,0.6579602142669824,53,3,0,55,0,0,2,0,5,41.582197126213174,0,0,0,0,1,0,1
1,2,0,1,3,0,0,0.9205317979626222,2,1,0,2,1,55,41.90426143756651,4,2,1,0,0,0,1,20,0,4,0,0,1,3,0,0.1683427573906029,50,2,0,60,0,0,2,0,6,31.66181725714143,0,0,0,0,0,1,1
2,0,2,1,2,0,0,0.38362804894906655,0,1,0,3,3,56,54.3114725543563,6,1,0,0,0,3,2,24,0,1,0,0,4,5,0,0.21715382480686507,39,0,0,72,0,0,3,0,8,8.90163317657311,0,0,0,0,0,1,6
2,1,1,1,4,0,0,0.6240952913732355,2,0,1,3,3,58,41.16628152162151,7,1,1,0,0,0,2,34,0,1,0,0,1,3,0,0.8043304613508446,50,3,0,65,0,0,3,0,5,8.423734455172145,1,0,0,0,0,2,1
1,0,0,1,0,0,0,0.765572664568577,1,0,0,3,4,55,18.4131909362085,6,2,4,0,0,4,0,23,0,0,0,0,1,6,0,0.0864543483137531,42,3,1,61,0,0,2,0,4,43.944181384371745,0,0,0,0,1,0,1
5,0,1,0,0,0,0,0.5411999335814884,0,0,0,5,2,56,69.72784202402661,10,5,3,0,0,2,1,18,0,1,0,0,0,3,0,0.12104728088541838,55,4,0,62,0,0,3,0,5,49.15136262439024,0,0,0,1,0,1,6
0,0,0,4,2,0,0,0.991480129776779,1,0,0,3,2,59,52.189780364763806,7,2,1,0,0,5,1,23,0,0,0,0,0,7,0,0.10311289371883847,48,1,0,65,0,0,2,0,4,42.821545491563704,0,0,0,0,0,2,6
3,0,1,1,2,0,0,0.9358671921038569,0,0,0,2,0,60,4.4954265676945075,0,1,2,0,0,5,5,29,0,1,0,0,1,6,0,0.9016808612031297,44,2,0,51,0,0,1,0,2,34.14878650027152,0,1,1,1,0,0,1
2,2,1,1,3,0,0,0.2251121121889451,1,0,1,4,1,61,87.42392656309727,4,4,0,0,0,2,0,26,0,1,0,0,3,1,0,0.2540100194399604,42,4,0,54,0,0,0,0,7,23.886150336593847,0,0,0,1,0,0,6
3,1,0,3,0,0,0,0.7689381684066601,1,0,0,1,3,62,30.57247448886822,3,1,2,0,0,4,1,26,0,3,0,0,1,2,0,0.5561489514539293,44,1,0,60,0,0,0,0,4,38.52278248192727,0,1,0,0,0,1,2
0,2,0,1,2,0,0,0.14987558806353074,1,0,0,4,0,53,39.55307345848078,7,5,1,0,0,5,0,18,0,0,0,0,2,8,0,0.36628529385911013,54,0,0,70,0,0,2,0,8,27.828897301674864,0,0,0,0,0,0,1
3,1,0,1,0,0,0,0.664679441116198,1,0,0,1,3,52,49.65753517357615,4,4,3,0,0,6,1,33,0,3,0,0,2,7,0,0.35624654294198943,44,4,0,49,0,0,5,0,7,34.22051871781363,0,0,0,1,0,2,5
0,0,0,1,0,0,0,0.578282238919189,2,0,0,1,0,61,43.064748260337076,6,3,0,0,1,0,1,16,0,0,0,0,1,9,0,0.5711601910699473,52,0,0,65,0,0,0,0,5,5.81575491791884,0,0,0,0,0,3,1
2,0,0,1,3,0,0,0.8559312438341866,0,0,0,2,4,57,57.436786251788945,4,2,0,0,0,2,1,31,0,1,0,0,1,4,1,0.44262098300857455,49,1,0,64,0,0,7,0,3,41.8661368224235,0,0,0,0,0,0,6
0,1,0,0,2,0,1,0.7152178830309015,1,1,0,4,0,36,22.196157678627607,4,1,0,0,0,4,1,23,0,1,0,0,1,7,0,0.30535819362894934,51,3,0,57,0,0,1,0,1,28.702710933694583,0,0,0,1,1,1,1
3,1,0,2,0,0,0,0.9266571688768561,1,0,0,3,3,68,19.40278845356704,4,2,1,0,0,3,1,20,0,1,0,0,1,3,0,0.2732590448386579,53,2,0,60,0,0,1,1,6,13.547400336541326,0,0,0,0,0,1,1
2,0,0,0,2,0,0,0.5532933897210044,2,0,0,3,4,57,82.37226914985011,4,2,0,0,0,1,1,27,0,4,0,0,0,5,0,0.021953935592568197,53,5,0,69,0,0,2,0,9,49.75380106777242,0,0,0,0,0,1,6
0,1,0,0,3,0,0,0.7034329955819748,0,0,1,2,5,39,85.1474190579939,10,3,2,0,0,3,3,40,0,2,0,0,3,3,0,0.2790887822010889,56,1,0,61,0,0,1,0,4,38.054282609327025,0,0,0,0,1,0,6
4,0,1,1,3,1,0,0.6198005165277114,0,0,1,5,4,59,22.783646016252945,4,1,1,0,0,2,0,37,0,1,0,0,1,4,0,0.9550137992265267,52,3,0,73,0,0,1,0,6,46.20100945202538,0,0,0,0,0,4,1
4,0,1,2,0,0,0,0.3557161197647687,1,1,0,3,2,46,60.91580535166866,3,1,2,0,0,6,0,23,0,1,0,0,2,4,1,0.31965692895570996,61,1,0,49,0,0,1,0,6,28.727829686856655,0,0,0,0,0,1,6
1,0,1,0,2,0,1,0.5465486850251164,0,1,0,3,3,62,20.59167957863111,9,3,1,0,0,0,0,24,0,2,0,0,2,6,0,0.9437225823917511,49,3,0,63,0,0,1,0,6,9.549334360448773,0,0,0,1,0,4,1
3,2,0,2,1,1,0,0.9320493030097321,0,0,0,3,3,58,35.88781550963859,6,4,1,0,0,5,0,35,0,0,1,0,1,3,0,0.4257806906572351,50,4,0,67,0,0,2,0,4,2.0017269857466293,1,0,0,0,0,1,1
3,0,0,2,2,0,0,0.9293680451579165,0,2,1,1,2,44,27.041477108846124,1,1,1,0,0,1,1,30,0,1,0,0,1,1,0,0.07548128676203636,40,1,0,67,0,0,1,0,6,20.56285345997863,0,0,0,0,0,1,1
1,2,0,0,3,0,0,0.006432303722134991,0,0,1,2,3,49,38.17743392884995,4,2,0,0,0,5,2,19,0,0,0,0,0,3,0,0.8460758380506321,40,0,0,65,0,0,2,0,4,25.945065901547405,0,0,0,1,0,2,1
0,0,0,1,1,0,1,0.22910095341762027,1,0,0,2,4,48,31.09201927611898,7,4,0,0,0,6,2,31,0,1,0,0,1,5,0,0.22138019922841257,51,1,0,69,0,0,3,0,2,35.27795093522095,0,0,0,0,0,0,1
2,1,1,3,3,0,0,0.6818095982549858,0,0,0,3,1,48,86.33357405907395,7,3,1,0,0,5,1,32,0,0,0,0,0,4,0,0.4708733892122098,51,1,0,61,0,0,2,0,5,16.32810566431253,0,0,0,1,0,0,6
2,0,0,0,4,0,0,0.9014917847406176,1,1,1,1,0,60,47.769825102089825,5,2,0,0,0,4,0,28,1,1,0,0,3,4,0,0.15404861517743684,37,1,0,49,0,0,1,1,3,1.798505680622546,0,0,0,0,0,1,1
1,2,0,1,1,0,0,0.2260594928084385,1,0,1,2,2,71,94.69420753212997,7,1,1,1,1,6,2,27,0,0,1,0,2,5,0,0.7749522002840044,52,2,0,60,0,0,2,0,7,47.09736494627665,0,0,0,0,0,0,6
1,0,0,1,2,0,0,0.41381370272920415,2,0,0,4,2,44,63.17553422701909,6,0,1,0,0,2,1,26,0,2,0,0,2,5,0,0.826438946843378,61,1,0,64,0,0,4,0,1,14.335168112565649,0,0,0,1,0,1,6
3,1,0,3,0,0,0,0.26889389859525503,1,1,1,5,1,52,12.488100602572013,10,4,1,0,0,1,2,31,0,2,0,0,0,3,0,0.38988394831626483,48,1,0,66,1,0,1,0,2,10.197810058133241,0,0,1,0,0,1,2
1,1,0,2,2,0,0,0.6340288242743177,1,0,0,3,4,54,75.92600925272903,5,4,0,0,0,2,0,32,0,2,0,0,0,10,0,0.7611626169743448,67,1,0,75,0,0,2,0,3,35.68123580485175,0,0,0,1,0,0,6
1,2,1,1,2,0,0,0.3231098097545526,1,0,0,2,2,40,20.358806834819944,8,2,0,0,0,1,1,32,0,0,0,0,0,4,0,0.8439616735732096,45,2,0,66,0,0,5,0,9,7.749888208424262,0,0,0,0,0,0,5
0,2,0,1,4,0,0,0.14690920773955773,2,0,1,1,4,51,17.927509359838446,4,2,1,0,0,1,0,24,0,1,0,0,1,6,0,0.9660885653406794,51,2,0,44,0,0,3,0,5,41.61260763319711,1,0,0,1,0,0,1
4,1,1,1,3,0,0,0.6686072536438605,0,0,0,6,0,65,14.405597603865491,4,1,1,0,0,2,1,36,1,0,0,0,0,7,0,0.2749084825456939,46,2,0,64,0,0,2,0,7,17.75523239743483,0,0,0,0,0,1,1
4,1,1,1,1,0,0,0.8985097717100573,1,0,0,4,5,44,96.05336957288674,5,5,0,0,0,6,0,23,0,1,0,0,0,6,0,0.6941633604341813,49,0,0,74,0,0,2,0,4,47.57240244361385,0,0,0,0,0,0,6
2,0,1,1,5,0,0,0.1307551317506137,2,0,1,3,1,58,17.007852523501974,3,0,1,0,0,3,2,36,0,0,0,0,1,6,0,0.46181021088272467,57,3,0,67,0,0,1,0,4,24.6503412766493,0,0,0,1,0,2,1
1,2,1,0,3,0,0,0.8662523631018286,0,0,0,1,0,46,23.221771360333353,6,1,0,0,0,6,1,26,1,0,0,0,0,1,0,0.894592593499516,50,0,0,53,0,0,7,0,4,5.589263280996414,0,0,0,0,0,1,5
1,1,0,1,0,0,0,0.7874660193924877,0,0,1,1,2,54,91.0534701787342,10,2,2,0,0,4,2,32,0,2,0,0,2,4,0,0.7790581351304415,53,0,0,70,0,0,1,0,6,48.122005854902426,0,0,0,0,1,2,6
3,1,0,0,2,0,0,0.38154173349443565,1,0,0,2,1,53,25.021322632637183,3,1,0,0,0,5,1,30,0,1,0,0,0,6,0,0.4753375726597159,55,3,0,53,0,0,2,0,7,48.321851999979884,0,0,0,0,0,1,1
2,0,2,0,3,0,0,0.21159595744476833,2,0,0,3,2,50,4.378848757454383,5,2,0,0,0,5,0,17,0,1,0,0,0,8,0,0.039320529807022164,54,1,0,53,1,0,0,0,5,21.46629058004993,0,0,0,1,0,1,1
0,1,0,1,3,0,0,0.8842409476478308,2,0,1,1,4,48,6.5430096712449455,4,5,1,0,0,2,3,28,0,2,0,0,1,8,0,0.47603288888273154,38,4,0,73,0,0,2,0,6,30.397948435131493,0,0,0,0,0,1,1
5,0,0,0,2,0,0,0.7084213262678581,1,0,0,4,3,44,81.14259883995501,7,0,0,0,0,2,3,35,0,0,0,0,1,6,0,0.12492128721955831,47,6,0,37,0,0,3,0,4,12.328363477001137,1,0,0,0,0,0,6
4,1,0,0,4,0,0,0.8662682477193565,0,0,0,1,0,47,13.144123130477277,3,4,1,0,0,0,2,30,0,3,0,0,1,5,0,0.09893794070385709,48,1,1,57,0,0,2,0,4,27.703723640514387,0,1,0,1,0,1,1
5,1,0,2,4,0,0,0.5038318177920492,1,0,1,3,6,54,58.817188537712475,8,5,0,0,0,1,0,35,0,0,0,0,0,2,0,0.013305039527260254,50,4,0,64,0,0,1,0,4,38.92411291236347,0,0,0,0,0,0,6
3,3,1,1,2,0,0,0.556451891370818,1,0,0,3,1,52,23.852232403595785,2,0,1,0,0,2,1,29,0,1,0,0,1,6,0,0.8104661623514333,54,1,0,53,0,0,4,1,7,34.22128344554347,0,0,0,1,1,1,5
2,1,0,0,2,0,0,0.5738133215381617,3,0,1,2,1,49,47.36379785090519,3,5,2,0,0,2,2,39,0,2,0,0,1,3,0,0.2588442672657717,52,2,0,55,0,0,4,0,7,8.776261983249519,0,0,0,0,0,2,5
3,0,0,1,1,0,1,0.29413675217574775,1,0,0,1,1,51,50.721828910870414,8,1,0,1,0,2,0,24,0,1,0,0,2,7,0,0.09988043278047509,50,4,0,61,0,0,0,0,6,31.395295681307644,0,0,0,0,0,1,6
2,1,0,0,4,0,0,0.3785489768235105,0,0,0,3,0,53,61.13711648665941,3,4,1,1,0,2,1,28,0,1,0,0,0,8,0,0.5875912026129292,56,0,0,69,0,0,2,0,9,4.392929121918401,0,0,0,0,0,1,6
2,0,0,0,2,0,0,0.6468945257475177,2,0,0,1,4,66,1.4604434630088505,6,4,0,0,0,1,3,25,0,2,0,0,2,4,0,0.7870198910740976,40,3,0,76,0,0,1,1,3,41.34534047756952,0,1,0,0,0,1,1
0,1,2,0,2,0,0,0.8413146069564464,1,1,0,2,4,44,50.95830473214051,9,2,0,0,0,2,2,23,0,2,0,0,1,9,0,0.804484345759674,56,3,0,41,0,0,1,0,3,31.81449122826047,0,0,0,0,0,1,6
1,2,1,1,3,0,0,0.7753609628779684,2,0,1,1,0,52,65.3163774325025,4,0,1,0,0,1,1,25,0,1,1,0,2,7,0,0.8548537709064364,47,4,0,61,0,0,3,0,2,35.04514211427173,0,0,0,0,0,2,6
4,0,0,1,3,0,0,0.2935037939352809,1,0,1,0,1,54,21.004632973446682,8,1,0,0,0,6,2,36,0,1,0,0,1,2,0,0.7435400899127549,51,5,0,54,0,0,3,1,6,3.402359153490054,0,0,0,0,0,0,1
3,3,0,1,0,0,0,0.19610114489241937,2,0,0,4,1,58,14.34825041180343,3,1,1,0,0,4,1,37,0,1,0,0,1,6,0,0.31184176526188956,57,2,0,57,0,0,3,0,1,11.86946093729062,0,0,0,0,1,2,1
2,1,0,0,1,0,0,0.7071363471013137,2,1,0,1,5,43,4.06557311524749,5,1,1,0,0,2,0,42,0,0,0,0,0,7,0,0.7657031084822371,51,1,0,63,0,0,2,0,11,44.24619432508024,0,0,0,0,0,1,1
3,0,0,2,0,0,0,0.8605842257407692,0,1,0,7,1,44,47.71577751295574,7,4,1,0,0,4,0,27,0,1,0,0,1,5,0,0.11383746201424105,51,2,0,66,0,0,2,0,1,42.33866690602192,0,1,1,1,0,0,1
4,0,0,0,0,0,0,0.22816846560773507,1,0,1,2,1,44,99.37563183837263,5,0,1,0,0,3,2,28,0,2,0,0,0,2,0,0.797025369623933,59,0,0,62,0,0,2,0,8,14.226029520667296,0,0,0,1,0,1,6
2,2,0,1,4,0,0,0.5252661706051429,1,0,1,1,4,45,76.95270773575372,4,5,1,0,0,3,0,31,0,0,0,0,2,4,0,0.8384428866351887,47,2,0,72,0,0,2,0,8,47.36127384165044,1,0,0,0,1,1,6
2,1,0,1,4,1,0,0.666130875663346,0,0,0,2,0,46,1.9308318042632377,2,1,0,0,0,2,0,30,0,1,0,0,0,6,0,0.7520569432191664,51,2,0,67,0,0,1,0,5,49.55306857055824,0,0,0,0,0,0,1
3,0,0,2,6,0,0,0.7207309108412209,2,0,0,5,2,32,32.87156463703169,3,0,0,0,0,1,3,28,0,0,0,0,2,5,0,0.11854835246859108,67,2,0,66,0,0,1,0,8,49.122976483905056,0,0,0,0,0,0,7
2,1,0,2,1,0,0,0.4003405831021539,2,0,0,0,4,46,45.67928934459479,6,2,1,1,0,4,1,34,0,0,0,0,0,5,0,0.41267072366407553,63,2,0,54,0,0,0,0,4,30.521066855313705,0,0,0,1,0,0,6
2,2,1,0,3,0,0,0.5742868074131247,1,0,0,2,2,59,44.612377945507745,2,0,2,0,0,3,1,23,0,1,0,0,1,4,0,0.5617301255451232,50,2,0,51,0,0,2,0,10,22.329451117681273,0,0,0,0,0,1,1
2,2,0,2,1,0,0,0.17490304868823092,0,0,0,2,2,54,62.512641714522616,7,3,3,0,0,1,0,26,0,1,0,0,0,3,0,0.4377055289602254,45,6,0,56,0,0,1,0,4,9.465128164098148,0,0,0,0,0,1,6
4,0,0,2,5,0,0,0.9657685809802812,0,0,0,2,2,45,69.18949794597775,8,1,0,0,0,4,1,29,0,0,0,0,0,2,0,0.8106146826773569,43,3,0,42,0,0,4,0,4,32.79976652318521,0,0,0,1,0,1,6
2,1,0,0,2,0,0,0.6179092899209426,2,1,0,2,2,52,80.81719830699666,1,1,0,0,0,6,1,30,1,1,0,0,0,6,0,0.07012429516585739,40,2,0,55,0,0,2,0,3,16.79200510817887,0,0,0,0,0,3,6
0,1,0,0,1,0,0,0.2507971591270861,2,0,0,2,3,42,1.7302134844301769,3,4,0,0,0,3,1,28,0,0,0,0,0,3,0,0.17815950117516344,60,1,0,44,0,0,1,0,5,23.08747426690754,0,0,0,0,0,1,1
2,0,1,3,2,0,0,0.7653076430114277,0,0,0,4,1,59,68.4047041222741,9,2,0,1,0,2,1,26,0,1,0,0,1,7,0,0.75761503450865,52,4,0,65,0,0,6,0,9,40.55673229866711,0,0,0,0,0,0,6
2,1,0,2,1,1,0,0.17685372474646077,1,0,0,2,3,53,37.13395131389552,5,3,0,0,1,1,3,37,0,1,0,0,1,3,0,0.6368282320564097,41,2,0,65,0,0,4,0,3,17.388072465871854,0,0,1,0,0,4,5
3,2,1,1,1,0,0,0.8847710837054474,1,1,1,3,1,58,28.514869985107627,3,1,0,0,0,4,0,30,0,0,0,0,2,8,0,0.12609833684521232,45,3,0,55,0,0,1,0,1,35.82509872845854,0,0,0,1,0,0,1
2,4,1,1,1,0,0,0.05088466453411544,0,1,0,5,2,52,67.36349517609848,6,4,2,0,0,4,1,31,1,2,0,0,2,7,0,0.14790115792256942,36,4,0,63,0,0,1,0,9,6.311098476549,0,0,0,0,1,0,6
2,3,0,0,1,0,0,0.5234473216508227,2,0,0,1,2,57,57.518873138237325,5,2,3,0,0,4,1,31,0,0,0,0,0,3,0,0.4772968786010596,48,1,0,66,0,0,2,0,7,26.364139511341328,0,0,0,0,0,2,6
1,1,0,0,2,0,0,0.08745522089235258,2,0,0,0,4,51,7.086505545511375,4,2,2,1,0,7,1,32,0,1,0,0,2,10,0,0.6704730369934663,46,1,0,59,0,0,1,0,6,31.22617195491905,0,0,0,0,0,0,6
4,0,0,0,0,1,0,0.680916039080593,0,0,2,2,4,53,27.506627889006882,6,2,2,0,0,2,1,30,0,1,0,0,0,4,0,0.027832693343950665,45,1,0,62,0,0,1,0,7,4.600014727366389,0,0,0,0,0,0,1
1,2,1,1,4,0,0,0.2303894831790806,2,0,1,1,2,47,24.54579800383025,5,3,0,0,0,2,1,22,0,1,0,0,1,3,0,0.7360428888982975,59,0,0,53,0,0,2,0,9,11.347968211358253,0,0,0,1,0,0,1
