file_create_count,file_update_count,file_delete_count,file_access_sensitive_docs,file_sensitive_word_matches,file_contains_card_number,file_contains_passport_data,file_confidentiality_score,archive_created_count,file_permission_changed_count,file_system_update_count,danger_score
4,3,1,0,1,0,0,0.8519437009578443,1,0,0,0
2,0,1,0,3,0,0,0.5752542366675446,3,0,0,0
0,1,0,1,3,1,0,0.5022714117404726,1,0,0,3
3,1,0,2,3,0,0,0.658045145831274,1,0,0,0
3,0,0,1,1,0,0,0.520662779235158,0,1,0,0
3,2,0,1,4,0,0,0.9679257500204574,0,0,0,0
2,0,0,0,1,0,1,0.05337244319915202,0,0,1,3
0,1,0,4,2,0,0,0.6618557171450653,1,0,0,2
2,2,0,0,4,0,0,0.84019051398154,0,0,0,0
0,0,0,2,2,0,0,0.2325863630630186,0,0,3,0
2,0,0,2,2,0,0,0.4648812802536655,2,1,1,0
1,0,1,0,1,0,0,0.612591372326489,2,0,0,0
1,3,1,1,1,0,0,0.5269622087087834,1,0,0,0
3,1,0,1,4,0,0,0.15800090858719906,2,0,0,0
1,1,0,0,2,0,0,0.02432449979459539,1,0,1,0
1,2,2,1,2,1,0,0.3138160120562329,0,0,0,3
1,0,0,0,0,0,0,0.6221752248844591,0,0,0,0
0,1,1,0,4,0,0,0.2548626893851763,0,1,0,0
3,0,1,0,0,0,0,0.9742368871581032,2,0,0,0
3,1,0,1,2,0,0,0.24484612757237323,0,0,0,0
1,2,0,0,2,0,0,0.37161905977534304,1,1,0,0
1,1,0,1,2,0,0,0.8440397137354134,0,0,1,0
2,0,0,0,2,0,0,0.27077746313665785,1,0,1,0
2,0,2,0,2,1,0,0.7369121451162708,2,0,1,3
0,1,0,1,6,0,0,0.30368015652648495,0,0,0,2
3,1,0,0,3,0,0,0.4835080719632584,3,0,1,0
1,1,0,0,2,0,0,0.4909189131954238,1,0,1,0
4,3,1,2,1,0,0,0.9517620761466359,1,0,0,0
2,0,2,4,2,0,0,0.5103760596849262,2,0,0,2
0,2,0,0,2,0,0,0.5632509867066898,2,0,0,0
5,2,0,2,5,0,0,0.7519233685676107,3,0,0,0
3,0,1,2,2,0,0,0.09473352308209604,1,1,0,0
3,0,1,2,2,0,0,0.5209373260632374,0,0,0,0
2,1,0,1,0,0,0,0.41917265711788454,0,0,0,0
3,1,0,4,1,0,0,0.9648535617584474,2,0,0,2
3,1,0,1,1,0,0,0.6395412594682014,1,0,0,0
1,2,1,1,1,0,0,0.044966269012305715,1,0,0,0
0,0,0,0,2,0,0,0.4673842686591474,2,0,0,0
4,0,0,2,3,0,0,0.3957721594094802,2,0,0,0
2,1,0,2,3,0,0,0.06235536803993369,1,0,0,0
5,1,1,0,2,0,0,0.7579159770918595,4,0,1,1
3,0,0,1,2,0,0,0.8421933484237488,1,0,0,0
2,2,0,0,2,1,0,0.12096416760213136,1,0,0,3
2,3,1,1,3,0,1,0.5576114715896161,1,0,0,3
3,1,1,0,0,0,0,0.7526193208721408,1,1,0,0
3,0,1,2,1,0,0,0.9579395070761024,4,0,3,1
1,2,0,2,1,0,0,0.6637124501043179,1,0,0,0
2,2,0,1,2,0,0,0.43590144058010516,1,2,0,0
2,0,1,0,7,0,0,0.8988615865261258,0,1,0,2
6,3,1,0,1,0,0,0.9471432083579481,0,0,1,2
3,0,1,1,1,0,0,0.1640531050338182,1,0,0,0
2,0,0,0,4,0,0,0.029873358965166852,1,0,0,0
2,1,0,2,5,0,0,0.7676156460007958,1,0,0,0
4,2,1,1,2,0,1,0.29764238623590533,0,0,0,3
2,0,1,1,0,0,0,0.7591369875799623,1,0,0,0
1,0,0,0,1,0,0,0.008902959875497052,1,0,0,0
1,2,1,2,1,0,0,0.31094730427378947,0,0,0,0
2,0,0,4,2,0,0,0.9591770160162346,0,0,0,2
3,0,0,1,3,0,0,0.47251337031155527,3,0,1,0
3,0,0,0,2,0,0,0.11033096488555916,2,0,0,0
4,1,1,2,1,0,0,0.9404605236030321,0,0,0,0
2,0,1,0,1,0,1,0.4660296747559042,0,0,0,3
3,0,2,1,2,0,0,0.024349495189211923,2,0,1,0
1,4,0,1,3,0,0,0.396849525697744,1,0,0,0
2,0,2,4,2,0,0,0.524882189847833,0,0,0,2
1,2,1,2,3,0,0,0.8555940105006877,1,0,0,0
2,1,0,0,0,0,0,0.7119422431935981,1,0,0,0
4,1,0,0,1,0,0,0.7274935312551755,1,0,1,0
2,2,0,1,2,1,0,0.10551308197208253,1,0,0,3
3,2,0,0,3,0,0,0.4391106167117471,1,0,0,0
4,0,0,2,1,0,0,0.6709492667577842,1,0,1,0
3,1,1,2,6,1,0,0.6592116806972197,0,0,0,5
0,0,0,0,2,0,0,0.7213051568364912,1,0,0,0
2,2,2,2,2,0,0,0.6355386017738339,2,0,0,0
2,0,0,0,2,0,0,0.0621061016403025,0,0,0,0
1,0,0,0,4,0,0,0.01007939230974042,0,0,0,0
0,0,1,1,3,0,0,0.33093237355832017,1,0,1,0
1,5,0,2,2,0,0,0.42146537590953026,0,0,0,0
3,0,0,0,5,0,0,0.9086292215975431,0,0,0,0
3,0,0,2,3,0,0,0.838236573756934,1,0,0,0
1,0,0,3,4,0,0,0.7888458044270217,0,0,0,2
1,0,0,0,2,0,0,0.44932425489155614,0,0,0,0
1,0,0,1,1,0,0,0.028047928885310047,0,1,1,0
2,2,0,3,2,0,0,0.9240604701511008,0,0,1,2
2,0,0,0,3,0,0,0.6112564702294261,0,0,2,0
4,1,0,2,2,1,0,0.671994437909821,1,1,1,3
1,1,0,0,0,0,0,0.5127282417001213,1,0,0,0
1,1,1,1,2,0,0,0.8674512669287517,2,1,0,0
0,1,0,1,3,0,0,0.027560523572912388,1,1,0,0
3,1,0,1,3,0,0,0.6069901609368178,1,0,0,0
0,0,0,2,1,0,0,0.8863064177400578,1,0,1,0
3,1,0,0,0,0,0,0.6179817818795491,0,1,1,0
1,0,1,2,5,0,0,0.5771179404914349,0,0,2,0
2,3,0,0,4,0,0,0.07474345724753262,0,0,0,0
5,1,0,0,2,0,0,0.11649430813882311,2,0,0,0
1,2,2,2,3,0,0,0.6111232635809022,0,0,0,0
0,2,0,1,0,0,0,0.5763739947521128,3,2,0,0
3,2,1,2,1,0,0,0.6916376300623267,1,1,1,0
5,3,1,1,1,0,0,0.6630203532495884,0,1,1,0
1,2,4,3,0,0,0,0.25035798180293223,0,0,0,2
2,1,0,0,3,0,0,0.543038785844838,1,0,1,0
2,1,2,2,3,0,0,0.18326066269593277,0,0,0,0
2,1,0,2,3,0,1,0.6019845389887177,1,1,0,3
3,1,1,0,0,0,0,0.36371579290033773,0,0,0,0
5,0,0,1,2,0,0,0.6950928198675373,0,0,1,0
1,2,0,1,1,0,0,0.6781589146893359,0,0,0,0
3,0,0,2,2,0,0,0.9003599165337354,0,0,1,0
4,1,1,0,3,1,0,0.7978684517213829,2,0,0,3
0,0,0,0,5,0,0,0.1764822452311564,3,0,0,0
2,0,1,0,1,0,0,0.6252974259149671,1,1,0,0
2,0,0,5,2,0,0,0.49824404852978,1,0,0,2
3,3,0,1,2,0,0,0.07738700934516629,0,0,4,0
1,1,1,2,2,0,0,0.4314590752727526,1,0,0,0
2,0,0,0,4,0,0,0.022517357714249786,2,0,0,0
3,0,1,0,1,0,0,0.20718719202867575,1,1,0,0
0,3,1,0,3,1,0,0.9873346966210883,1,0,2,3
2,2,0,2,3,0,0,0.1901498897051448,1,0,1,0
2,2,2,1,3,0,0,0.4533854081441967,0,0,1,0
1,0,0,2,2,0,1,0.031041269724736864,0,0,0,3
2,1,1,0,2,0,0,0.8981908871339905,0,1,0,0
1,2,0,4,3,0,0,0.8798244796740701,1,0,0,2
3,1,0,0,1,0,0,0.3599122903461559,2,0,0,0
5,1,1,3,3,0,0,0.2747687855018658,0,0,0,2
2,4,0,1,1,0,0,0.9717134960097608,1,0,0,0
3,1,0,1,1,0,0,0.9705488632769855,1,0,1,0
2,2,0,0,2,0,0,0.03752657533300274,0,0,1,0
4,1,0,3,0,0,0,0.6794362070109675,1,0,0,2
4,0,0,1,2,0,0,0.7568925808898582,0,0,0,0
0,1,0,1,1,0,0,0.21604111090271338,0,1,0,0
1,1,1,1,0,0,0,0.8476851896093682,0,0,0,0
1,2,0,3,0,0,1,0.9879481251040717,1,0,0,5
0,1,0,0,2,0,0,0.0334679169806823,2,0,2,0
4,0,0,1,2,0,0,0.82374911640551,1,0,0,0
6,2,0,0,3,0,0,0.9909748879645605,1,0,0,2
2,1,1,0,2,0,0,0.41337184255979353,0,0,0,0
1,0,0,3,0,0,0,0.1959412573382595,0,0,0,2
1,1,0,1,2,0,0,0.9622861672289335,1,0,0,0
3,0,0,1,1,0,0,0.4548972356119645,1,0,1,0
2,0,0,2,1,0,0,0.5830617061106806,1,0,0,0
2,1,2,1,3,0,0,0.12780565177550174,2,2,0,0
4,2,0,1,2,0,0,0.21978072456640774,1,0,0,0
3,0,0,2,1,0,0,0.35052298785599,0,1,0,0
2,0,1,0,1,1,1,0.5448835941425312,1,1,2,3
0,1,0,0,2,0,0,0.8322218068492997,0,0,0,0
0,1,2,0,3,0,1,0.31805267474301935,4,0,0,4
2,2,0,1,2,0,0,0.3719346161164103,0,0,1,0
3,2,1,1,1,0,0,0.5128843342813315,1,1,0,0
0,0,0,2,6,0,0,0.36881214044578614,0,0,0,2
1,1,1,0,4,0,0,0.43922844708129627,1,1,0,0
1,0,1,0,4,0,0,0.35318537107513603,1,0,1,0
2,1,0,0,3,0,0,0.27824671526875433,0,0,1,0
5,0,0,0,0,0,0,0.884634574683879,0,0,0,0
0,1,0,0,1,0,0,0.851870036367367,1,0,1,0
0,2,1,0,4,0,0,0.33448674219208274,2,0,0,0
1,3,0,0,2,0,0,0.27318082934260746,0,0,0,0
3,1,0,0,3,0,0,0.8028599086725877,0,0,0,0
1,2,0,1,3,0,0,0.07414780779435759,0,0,0,0
0,1,1,0,1,0,0,0.139180304354647,1,0,0,0
3,4,1,0,1,0,0,0.28429566053731314,1,0,0,0
4,1,0,1,2,0,0,0.48665457085475805,0,0,1,0
0,0,0,1,1,0,0,0.700291579393965,0,0,0,0
2,2,0,1,5,0,0,0.3295437242085215,1,1,1,0
1,5,0,3,5,0,0,0.5091506739122803,0,0,0,2
4,3,0,3,5,0,0,0.03986121673030352,0,0,0,2
2,2,0,0,1,0,0,0.7748883046825767,1,0,0,0
4,2,0,0,0,0,0,0.06702224974396753,0,0,0,0
0,2,0,2,2,0,0,0.06051562207933292,1,0,0,0
1,3,0,0,1,0,0,0.34887703442303886,2,2,0,0
4,0,1,1,2,0,0,0.5102975212236085,1,1,0,0
0,1,1,1,0,0,0,0.2256126035600846,0,0,1,0
1,2,0,0,2,0,1,0.6623487745673482,0,0,0,3
0,0,0,2,2,0,0,0.47418660461038187,1,0,1,0
1,2,0,1,1,0,0,0.6914930907286575,0,0,1,0
2,1,0,2,1,0,0,0.1852103882980023,2,0,0,0
2,0,1,0,3,0,0,0.32252532950670865,5,0,0,1
2,0,3,0,3,0,0,0.21079491999517497,0,0,1,0
5,3,0,1,4,0,0,0.994068718396963,2,0,0,0
4,1,1,3,5,0,0,0.27962274005543897,2,1,0,2
3,0,1,0,0,0,0,0.5576113781812798,1,0,0,0
0,0,0,1,1,0,0,0.650162275936404,3,0,0,0
4,1,0,1,0,0,0,0.3028082281540835,0,0,1,0
3,0,0,1,1,0,0,0.9248640519740716,2,0,0,0
2,0,0,0,1,0,0,0.9223566388680547,1,0,0,0
2,1,0,1,2,0,0,0.9971259148074076,2,0,0,0
3,1,0,1,1,0,0,0.7461795894089157,4,0,1,1
4,0,0,3,0,0,0,0.75260342422961,1,0,0,2
2,1,0,2,1,1,0,0.6947691431571192,3,0,1,3
0,3,2,0,0,0,0,0.538371649171004,3,1,0,0
0,2,0,2,6,0,0,0.8047276353692591,0,0,0,2
3,0,0,1,2,0,0,0.35614717582913114,0,0,0,0
2,1,1,1,5,0,0,0.18352634947533486,0,0,0,0
1,2,0,2,2,0,0,0.37862855294268816,1,0,0,0
1,2,1,4,2,0,0,0.1440416872071565,2,0,1,2
1,0,2,2,1,0,0,0.3892306814036186,1,1,0,0
1,3,0,2,0,0,0,0.6761937835052391,2,0,1,0
3,2,1,0,3,0,0,0.41607068628400046,1,0,0,0
4,0,0,1,1,0,0,0.8288054398668007,1,1,0,0
2,1,0,2,1,0,0,0.3925326656929451,0,1,0,0
3,1,3,1,3,0,0,0.3193234352125217,1,0,0,0
2,1,2,0,2,0,0,0.8018839341920065,1,0,1,0
2,3,1,2,2,0,0,0.7454728845729449,0,0,1,0
1,0,0,1,2,0,0,0.7036652346444524,0,0,0,0
0,2,1,0,0,0,0,0.40173299899955306,0,0,0,0
4,1,0,2,2,0,0,0.8081814492397035,1,1,0,0
2,1,1,1,0,1,0,0.3445760409370723,0,1,0,3
2,0,1,1,2,0,0,0.28522285081607857,0,0,0,0
1,0,0,1,2,0,0,0.6021214316845179,2,1,0,0
1,0,2,0,0,0,0,0.8395601717441589,3,1,0,0
3,2,0,0,1,0,0,0.5264334206936642,1,0,0,0
4,2,1,3,3,0,0,0.06636406058396882,1,0,0,2
3,1,0,1,3,0,0,0.5037879475392792,1,0,0,0
2,1,0,2,4,0,0,0.6470956373636872,1,0,0,0
0,0,2,4,3,0,1,0.7242646718097889,0,0,2,5
1,0,0,1,3,0,0,0.7948563851726039,2,0,2,0
0,1,0,2,3,0,0,0.5889949267972616,0,0,1,0
2,1,0,3,0,0,0,0.24855795847903628,0,0,0,2
0,0,0,0,1,0,0,0.23164756973106837,1,0,0,0
3,0,0,0,4,0,0,0.4689984503001484,2,0,0,0
4,1,1,2,7,0,0,0.8183885981243053,0,0,0,2
3,1,0,0,0,0,0,0.4544761821870019,1,1,0,0
2,0,0,2,4,0,0,0.34571575306380975,0,1,1,0
2,0,2,0,0,0,0,0.7789701215746112,0,0,0,0
2,1,1,0,1,0,0,0.6922870261396331,1,0,2,0
3,1,0,0,1,0,0,0.29491571694679,1,0,0,0
2,0,1,2,2,0,0,0.9880717922511625,0,0,0,0
2,0,1,3,6,0,0,0.991393168738165,1,0,0,4
4,0,1,0,3,0,0,0.13108052477707022,1,0,0,0
1,1,0,0,2,0,0,0.6777742544279015,0,0,0,0
2,2,1,1,1,1,0,0.29323441489116575,1,0,1,3
0,0,0,1,1,0,0,0.7739370335072875,1,0,0,0
2,3,0,2,2,0,0,0.8466314839387546,1,0,0,0
1,0,0,0,0,0,0,0.08158180316788666,3,0,0,0
1,0,0,2,1,0,0,0.7701932943847072,0,0,0,0
1,1,0,0,8,0,0,0.9706531499829465,0,0,1,2
3,1,1,0,0,0,0,0.7825513984668416,0,0,0,0
2,1,0,3,4,0,0,0.5846202014260437,3,0,0,2
3,2,0,2,5,0,0,0.24608311217669265,3,0,0,0
2,1,2,0,4,0,0,0.9798199648688424,2,0,0,0
5,2,1,2,0,0,0,0.9504822937153053,2,0,0,0
1,1,0,0,1,0,0,0.0255476162583691,1,0,1,0
3,0,0,0,0,0,0,0.3013207163204512,3,0,0,0
2,1,0,0,2,0,0,0.49984066905403746,0,0,0,0
1,0,0,0,4,0,0,0.8798089511652748,0,0,1,0
2,2,0,1,1,0,0,0.40930206365033694,1,2,2,0
3,3,1,0,4,0,0,0.5513472536895948,0,0,0,0
1,2,0,4,1,0,0,0.6543674948734056,0,0,1,2
2,1,1,0,3,0,0,0.943856411533714,0,0,0,0
1,3,0,0,2,0,0,0.550225912630854,1,0,0,0
0,1,0,1,2,0,0,0.4395804272294521,1,0,0,0
0,1,0,1,2,0,0,0.07313184817417628,0,0,2,0
0,0,0,1,2,0,0,0.8284093562518271,3,0,0,0
3,0,1,0,1,0,0,0.4624062961195753,1,0,1,0
4,2,0,0,0,0,0,0.08932347473842706,3,1,0,0
1,0,0,0,1,0,0,0.18581002293482862,0,0,0,0
1,0,0,2,4,1,0,0.942926863473662,0,0,0,3
2,2,2,1,1,0,0,0.2481600209486442,0,0,0,0
0,0,0,1,1,0,0,0.4732174915425492,1,0,0,0
1,3,1,1,1,0,0,0.6324640792336891,0,0,0,0
0,2,0,2,3,0,0,0.4383274125947614,2,0,0,0
1,1,0,1,1,0,0,0.9697061978303652,2,0,0,0
3,0,0,1,0,0,0,0.2871873002139784,0,0,2,0
1,2,0,0,4,0,0,0.1641591442172038,0,0,0,0
2,3,1,1,2,0,0,0.07066197600050084,0,0,0,0
3,0,1,2,3,0,0,0.17511482657813493,0,0,0,0
0,1,0,0,3,0,0,0.5861186008917482,1,0,0,0
3,0,1,1,0,0,0,0.7117036579110866,3,0,1,0
3,0,1,1,2,0,0,0.03598967039957246,1,0,0,0
4,1,1,0,2,0,0,0.549557519793453,1,0,0,0
0,1,3,1,1,0,0,0.29048985235247404,0,1,0,0
3,0,0,4,1,0,0,0.8052252231176503,3,0,0,2
2,0,0,1,2,0,0,0.4119126478647126,2,0,0,0
4,1,0,0,1,0,0,0.9881605842685743,2,0,0,0
4,3,1,0,2,0,0,0.8503354209726182,2,0,1,0
2,0,0,1,0,0,0,0.7306518084613758,1,0,1,0
0,1,0,2,1,0,0,0.14459291851190015,0,0,0,0
2,1,1,1,2,0,0,0.6951492506245603,0,0,0,0
3,3,0,2,1,0,0,0.7626570225608427,0,0,2,0
2,2,1,1,4,0,0,0.33057596819582613,1,0,0,0
2,0,0,1,0,0,0,0.84867499354712,1,1,0,0
2,0,0,0,1,0,0,0.5599438329784362,0,0,0,0
6,1,1,2,1,0,0,0.17239298851497387,0,2,0,2
2,0,0,1,3,0,0,0.9571336000042662,0,1,0,0
2,2,0,1,1,0,0,0.9681397358039874,0,0,0,0
2,0,3,3,1,0,0,0.69294748212061,2,0,0,2
1,2,2,5,2,0,0,0.43890497820683416,0,0,0,2
1,1,0,0,1,0,0,0.8632978149623733,0,0,1,0
2,1,1,2,3,0,0,0.6365704401880435,0,0,0,0
0,1,0,0,0,0,0,0.21486408042463845,0,0,0,0
1,3,0,0,2,0,0,0.2747319752692158,2,0,0,0
1,1,0,0,5,0,0,0.5850218691074761,1,0,0,0
1,0,1,1,2,0,0,0.7808305586484507,1,1,0,0
2,0,1,2,2,1,0,0.5275231568130299,2,1,0,3
2,0,0,1,0,0,0,0.9083205666232997,1,0,0,0
5,0,0,1,4,0,0,0.10919643223666564,1,0,0,0
5,1,0,0,1,0,0,0.6111275750804247,0,0,0,0
4,0,1,2,1,0,0,0.3086715333486465,2,0,0,0
2,1,0,2,3,0,0,0.8525838363753226,3,0,0,0
1,1,0,1,1,0,0,0.4070708333246962,1,0,0,0
0,0,0,2,0,0,0,0.6735640640871772,3,0,1,0
1,2,0,1,2,0,0,0.8069530342365825,3,1,0,0
0,2,0,3,5,0,0,0.1928788301019977,2,0,1,2
1,0,0,0,5,0,0,0.6857568451138631,0,0,0,0
1,1,1,0,2,0,0,0.39315030130756234,1,1,1,0
0,0,0,0,2,0,0,0.6468360323615642,1,0,0,0
0,2,1,3,0,0,0,0.20449783572347657,0,0,0,2
5,1,0,0,0,0,0,0.41186361762411705,0,1,0,0
5,0,0,2,1,0,0,0.7068277837538557,1,0,0,0
1,1,0,0,4,0,0,0.6462799653138994,0,0,0,0
2,2,0,0,0,0,0,0.887705099977598,1,0,0,0
3,1,0,1,3,0,0,0.28493709530556444,1,0,2,0
5,0,0,1,2,0,0,0.5253043204179813,4,0,0,1
4,2,1,1,0,0,0,0.29380074672552337,0,1,1,0
3,2,2,0,4,1,0,0.2810790479526948,2,0,0,3
1,5,1,2,2,0,1,0.3188984178875559,1,1,0,3
1,0,0,2,3,1,0,0.469040575975725,2,0,0,3
1,1,2,1,2,0,0,0.14228098503874398,0,0,0,0
2,0,1,2,3,0,0,0.08069732053914302,0,0,0,0
1,1,0,2,2,0,0,0.3601376854618439,0,0,0,0
4,1,0,1,3,0,1,0.7096539729713108,1,1,0,3
5,1,1,0,5,0,0,0.2764055404299569,2,0,0,0
4,1,1,3,4,0,0,0.8085222847447469,0,0,1,2
2,1,0,0,1,0,0,0.8378156253561327,0,0,1,0
5,2,0,2,0,0,0,0.42666364226961717,2,1,0,0
4,1,2,2,3,0,0,0.09123731258719436,1,0,0,0
2,1,0,1,1,0,0,0.7792314391319225,1,0,0,0
1,0,0,0,0,0,0,0.6255565533895338,2,1,0,0
1,1,2,1,2,1,0,0.4810397898524871,1,0,0,3
1,0,2,1,3,0,0,0.2480982127078234,1,0,0,0
1,0,0,0,2,0,0,0.1896783642746036,0,1,0,0
1,1,1,3,2,0,0,0.1785876084862631,1,0,0,2
2,1,1,0,2,0,0,0.4485573971078741,1,0,0,0
3,0,3,2,0,0,0,0.2647143107266915,0,1,0,0
2,1,0,1,2,0,0,0.03144209383610419,0,0,0,0
0,1,1,0,2,0,0,0.47300955266076217,1,1,1,0
3,2,0,0,2,0,0,0.5757640880301537,0,0,0,0
2,0,0,0,1,0,0,0.5308957919892604,3,0,0,0
3,0,0,0,1,0,0,0.8470437211253324,2,0,2,0
4,0,0,1,3,0,0,0.8071845342720967,0,1,0,0
1,2,1,0,3,0,0,0.6198993225205113,2,0,0,0
6,1,1,0,2,0,0,0.3915681547693616,0,0,0,2
3,0,0,1,3,0,0,0.9779880276116842,1,1,1,0
2,1,1,1,0,0,0,0.8784022838681198,2,1,0,0
1,1,1,1,3,0,0,0.08342034426515088,2,1,0,0
3,0,0,1,1,0,0,0.5146553971634247,2,0,1,0
4,2,2,1,1,0,0,0.13275570574844253,0,0,0,0
1,1,2,1,0,0,1,0.4068512734114357,3,1,0,3
0,1,1,0,5,0,0,0.06881138851995994,0,0,1,0
1,1,1,3,2,0,0,0.5293555308150085,3,0,0,2
1,1,0,0,3,0,0,0.13874943256849048,1,0,0,0
6,0,0,0,2,0,0,0.23689338155983353,1,0,1,2
1,0,0,0,2,0,0,0.5134247787620084,0,0,0,0
2,1,0,0,1,0,0,0.46405691935061166,0,0,2,0
4,2,1,1,2,0,0,0.7438052426722789,2,0,0,0
2,1,0,1,3,0,0,0.0019354075569019136,2,1,0,0
2,1,0,1,3,0,0,0.9521997122447056,1,0,0,0
2,0,0,0,2,0,0,0.621327520118474,1,0,0,0
3,3,1,0,1,0,0,0.01029338877534558,3,1,3,0
0,0,1,0,0,0,1,0.3436979823937464,1,0,0,3
0,2,0,0,2,0,0,0.7571616626996487,1,1,1,0
2,2,2,1,2,0,0,0.3274342246485733,0,1,0,0
1,0,0,1,2,0,0,0.8321168572710212,0,0,0,0
4,1,2,1,2,0,0,0.378551654167669,1,0,0,0
3,1,0,0,3,0,1,0.5724044795369879,0,0,0,3
0,0,0,2,0,0,0,0.24411595856022794,1,0,1,0
2,1,1,0,1,0,0,0.5451638480417611,1,0,0,0
1,1,0,0,0,0,0,0.7994234615320172,0,0,0,0
0,0,1,1,0,0,0,0.8874868740676823,0,0,1,0
0,2,0,2,3,0,0,0.7575297392442114,1,1,1,0
1,1,0,2,0,0,0,0.3861134897703994,1,1,1,0
3,0,0,3,1,0,0,0.4197608193333636,0,0,1,2
3,1,0,1,1,0,0,0.9131961011445373,0,1,0,0
0,1,0,2,3,0,0,0.23959227900350344,0,0,0,0
3,0,0,1,0,0,0,0.7363042254911584,0,0,0,0
1,8,1,0,2,0,0,0.8680025782926621,0,0,0,2
0,0,0,2,2,0,0,0.86521911681219,1,1,0,0
3,1,1,0,2,0,0,0.3722628991051138,1,0,0,0
1,1,0,2,3,0,0,0.25957745095008744,0,0,0,0
1,0,2,1,2,0,0,0.748287088647465,0,0,0,0
0,0,0,1,1,0,0,0.5279340648318773,1,0,0,0
2,1,0,0,1,0,0,0.1055959704311622,3,0,1,0
2,1,1,1,2,0,0,0.051110386272937625,0,0,0,0
5,0,1,0,1,0,0,0.3621853179349487,1,0,1,0
6,2,0,1,1,0,0,0.1453766057761985,0,1,0,2
3,1,1,0,3,0,0,0.18943788630973257,0,1,0,0
0,2,0,2,1,0,0,0.7460388274048684,3,1,1,0
1,2,1,1,3,0,0,0.10038588537403914,0,0,0,0
2,0,1,0,1,0,0,0.9420363895447543,1,0,1,0
2,4,1,1,0,0,0,0.47478877554845544,2,0,0,0
1,0,2,4,2,0,0,0.14478056578340448,2,0,0,2
2,2,0,0,2,0,0,0.834932687730262,4,0,0,1
1,0,1,0,2,0,0,0.2813307019082646,2,0,0,0
2,2,1,1,3,0,0,0.7971319031024698,2,1,1,0
1,0,1,2,1,0,0,0.5848344802665638,1,0,0,0
0,2,0,0,1,0,1,0.22654056184576377,1,1,0,3
3,2,0,1,2,0,0,0.7106819873801552,0,0,0,0
5,1,0,2,3,0,0,0.12660340787077273,0,0,0,0
1,2,1,2,1,0,0,0.2327780230733374,2,1,1,0
2,1,0,0,3,0,0,0.48550042236208024,1,0,0,0
3,2,1,2,1,0,0,0.4404972940648322,1,2,0,0
3,2,0,1,0,0,0,0.5256640856359882,3,0,0,0
2,1,1,0,1,0,0,0.6725109555563554,4,0,1,1
1,0,0,0,3,0,0,0.6449354275107608,1,0,0,0
4,1,0,1,0,1,0,0.7603944200008662,2,0,0,3
1,2,0,3,1,0,0,0.7855209004969586,1,1,0,2
3,2,1,0,2,0,0,0.6143066271044748,1,2,0,0
2,2,0,1,0,0,0,0.18235360712009407,1,0,0,0
0,1,1,1,3,0,0,0.6464385166683884,3,0,0,0
0,0,1,0,2,0,0,0.04875822612557745,0,0,0,0
5,0,0,0,2,0,0,0.766722716147687,0,0,0,0
0,3,0,1,2,0,0,0.8204037913579943,0,0,0,0
2,1,0,0,0,0,0,0.31945848355725137,3,0,1,0
6,1,0,1,3,0,0,0.43817199521809336,0,0,0,2
1,2,0,1,1,1,0,0.5791274714832912,2,0,1,3
2,0,1,1,2,0,0,0.6670779529143054,3,0,0,0
3,0,0,0,4,0,0,0.7892661762845404,1,0,0,0
5,0,0,0,1,0,1,0.9435716491104887,1,0,0,3
1,0,0,1,2,0,0,0.7673240109198813,1,0,0,0
5,4,0,1,3,0,1,0.3067017475007907,0,0,2,3
2,0,0,1,2,0,0,0.3732354974417259,4,0,0,1
3,0,0,1,4,0,0,0.6346262035913325,0,0,0,0
0,1,0,3,3,0,0,0.9425420567657224,1,0,0,2
2,1,0,0,2,0,0,0.18024877745915213,0,0,0,0
5,5,0,2,6,0,0,0.17026660609289224,2,1,0,2
3,0,2,5,3,0,0,0.43575775532720074,0,0,0,2
1,0,0,1,2,0,0,0.4908513227545045,2,0,1,0
4,1,1,1,1,0,0,0.07685861282468953,0,0,0,0
2,4,0,3,2,0,0,0.5083227010776954,1,0,1,2
0,3,0,0,1,0,0,0.17297835170169862,0,2,1,0
4,0,0,0,4,0,0,0.7492421811944823,2,0,0,0
1,4,1,2,4,0,0,0.058219129528786606,2,0,0,0
3,1,2,0,3,0,0,0.04299334807632493,1,0,1,0
2,2,0,2,4,0,0,0.5501260799985005,0,0,1,0
4,3,1,2,2,0,0,0.5741085112116459,2,0,0,0
3,0,2,1,2,0,0,0.046239994632020665,0,0,0,0
4,0,1,1,3,0,0,0.22466474766596223,0,0,0,0
1,1,0,1,2,0,0,0.0872219509130101,3,2,0,0
4,1,1,1,4,0,0,0.9528750235354692,1,0,0,0
0,2,0,1,2,0,0,0.2865866361651441,0,0,1,0
0,0,0,2,2,0,0,0.8616374442846072,1,0,0,0
3,2,1,2,0,0,0,0.36224950192415684,0,0,0,0
3,0,1,1,2,0,1,0.4347183129643478,2,0,1,3
4,1,0,0,0,0,0,0.4930846958434414,0,1,0,0
0,1,1,2,1,0,0,0.31761896164614956,1,0,0,0
1,0,0,1,1,0,0,0.07682984668896731,3,0,1,0
1,3,0,2,4,0,0,0.47304145852221624,0,0,1,0
4,1,1,2,3,0,0,0.029290116372200803,2,0,0,0
0,0,0,0,0,0,0,0.14814881918018996,1,0,1,0
2,1,0,1,2,0,0,0.5643701204954344,0,0,0,0
2,1,0,0,2,0,0,0.011620393619218738,0,0,1,0
